date,flight_incidents,expected_model,holiday_factor,mercury_status,dow,f_dow,month,f_season,year,f_trend,doy,f_holiday,expected,anomaly_ratio
2003-01-14,161,166.5,1.0,Retrograde,1,0.8839643308108992,1,0.9996245420584758,2003,0.9988233970582148,14,0.9386638546049677,163.59850689368642,0.9841165610675466
2003-01-15,200,185.0,1.0,Retrograde,2,0.9825404288774342,1,0.9996245420584758,2003,0.9988233970582148,15,0.9447851165306579,183.0281848032805,1.092727878031249
2003-01-16,196,185.0,1.0,Retrograde,3,0.9776404521062471,1,0.9996245420584758,2003,0.9988233970582148,16,0.9354976846434038,180.32518241358565,1.0869252834053056
2003-01-17,209,212.74999999999997,1.0,Retrograde,4,1.1249310833405575,1,0.9996245420584758,2003,0.9988233970582148,17,0.9067910769918914,201.12574001522822,1.0391509310751352
2003-01-18,196,185.0,1.0,Retrograde,5,0.9778872717454233,1,0.9996245420584758,2003,0.9988233970582148,18,0.9445740385332203,182.12069470849048,1.076209380343762
2003-01-19,205,203.50000000000003,1.0,Retrograde,6,1.074685078762027,1,0.9996245420584758,2003,0.9988233970582148,19,0.9530171584307239,201.9372505888723,1.0151668372338256
2003-01-20,220,185.0,1.0,Retrograde,0,0.9784612380883227,1,0.9996245420584758,2003,0.9988233970582148,20,0.9829902340668618,189.63885692620158,1.160099800040524
2003-01-21,148,166.5,1.0,Retrograde,1,0.8839643308108992,1,0.9996245420584758,2003,0.9988233970582148,21,0.9599827323461644,167.314146470089,0.88456357769161
2003-01-22,183,185.0,1.0,Retrograde,2,0.9825404288774342,1,0.9996245420584758,2003,0.9988233970582148,22,0.9724363341949823,188.38490781696007,0.9714153969160194
2003-01-23,164,185.0,1.0,Direct,3,0.9776404521062471,1,0.9996245420584758,2003,0.9988233970582148,23,0.9327536706767151,179.79625024495374,0.9121436057568888
2003-01-24,195,212.74999999999997,1.0,Direct,4,1.1249310833405575,1,0.9996245420584758,2003,0.9988233970582148,24,0.9314872026920896,206.60332651005635,0.9438376588312504
2003-01-25,195,185.0,1.0,Direct,5,0.9778872717454233,1,0.9996245420584758,2003,0.9988233970582148,25,0.9646264482897914,185.98694409336343,1.04846069142419
2003-01-26,198,203.50000000000003,1.0,Direct,6,1.074685078762027,1,0.9996245420584758,2003,0.9988233970582148,26,0.968425852243668,205.20223825066358,0.9649017558869619
2003-01-27,183,185.0,1.0,Direct,0,0.9784612380883227,1,0.9996245420584758,2003,0.9988233970582148,27,0.934442294656216,180.27296963974544,1.0151272282567054
2003-01-28,178,166.5,1.0,Direct,1,0.8839643308108992,1,0.9996245420584758,2003,0.9988233970582148,28,0.969481242230856,168.96962944967433,1.0534437495053823
2003-01-29,193,185.0,1.0,Direct,2,0.9825404288774342,1,0.9996245420584758,2003,0.9988233970582148,29,0.9365530746305918,181.4334352037881,1.0637510102987369
2003-01-30,175,185.0,1.0,Direct,3,0.9776404521062471,1,0.9996245420584758,2003,0.9988233970582148,30,0.9314872026920896,179.5521277055852,0.9746473196182369
2003-01-31,211,212.74999999999997,1.0,Direct,4,1.1249310833405575,1,0.9996245420584758,2003,0.9988233970582148,31,0.948373442487097,210.34868479711835,1.0030963597586067
2003-02-01,186,180.0,1.0,Direct,5,0.9778872717454233,2,0.9366184527713911,2003,0.9988233970582148,32,0.9382416986100925,180.8997738501095,1.0281936568594965
2003-02-02,204,198.00000000000003,1.0,Direct,6,1.074685078762027,2,0.9366184527713911,2003,0.9988233970582148,33,0.9411967905742188,199.432602519553,1.0229019599741682
2003-02-03,154,180.0,1.0,Direct,0,0.9784612380883227,2,0.9366184527713911,2003,0.9988233970582148,34,0.921988692807398,177.87041594452407,0.8657988411520384
2003-02-04,147,162.0,1.0,Direct,1,0.8839643308108992,2,0.9366184527713911,2003,0.9988233970582148,35,0.9517506904460984,165.87939455444842,0.8861860172255968
2003-02-05,180,180.0,1.0,Direct,2,0.9825404288774342,2,0.9366184527713911,2003,0.9988233970582148,36,0.947318052499909,183.5188769877397,0.980825531163343
2003-02-06,146,180.0,1.0,Direct,3,0.9776404521062471,2,0.9366184527713911,2003,0.9988233970582148,37,0.9232551607920235,177.96533119968947,0.8203845041941222
2003-02-07,216,206.99999999999997,1.0,Direct,4,1.1249310833405575,2,0.9366184527713911,2003,0.9988233970582148,38,0.9224108488022732,204.59019643076056,1.0557690630748324
2003-02-08,155,180.0,1.0,Direct,5,0.9778872717454233,2,0.9366184527713911,2003,0.9988233970582148,39,0.9373973866203421,180.7369844023254,0.8575997907266497
2003-02-09,192,198.00000000000003,1.0,Direct,6,1.074685078762027,2,0.9366184527713911,2003,0.9988233970582148,40,0.9433075705485947,199.87986110336,0.9605770133125855
2003-02-10,174,180.0,1.0,Direct,0,0.9784612380883227,2,0.9366184527713911,2003,0.9988233970582148,41,0.960193810343602,185.24096202647434,0.9393170824449303
2003-02-11,168,162.0,1.0,Direct,1,0.8839643308108992,2,0.9366184527713911,2003,0.9988233970582148,42,0.9530171584307239,166.10012561839312,1.011438127301431
2003-02-12,166,180.0,1.0,Direct,2,0.9825404288774342,2,0.9366184527713911,2003,0.9988233970582148,43,0.915234196889395,177.3034426512565,0.9362480362353168
2003-02-13,186,180.0,1.0,Direct,3,0.9776404521062471,2,0.9366184527713911,2003,0.9988233970582148,44,0.9046802970175156,174.38486728895043,1.0666063110384667
2003-02-14,197,206.99999999999997,1.0,Direct,4,1.1249310833405575,2,0.9366184527713911,2003,0.9988233970582148,45,0.9240994727817738,204.9647322594667,0.9611409622930442
2003-02-15,172,180.0,1.0,Direct,5,0.9778872717454233,2,0.9366184527713911,2003,0.9988233970582148,46,0.9449961945280954,182.2020894323825,0.944006737441018
2003-02-16,203,198.00000000000003,1.0,Direct,6,1.074685078762027,2,0.9366184527713911,2003,0.9988233970582148,47,0.9335979826664654,197.82247161784767,1.0261725998053155
2003-02-17,167,180.0,1.0,Direct,0,0.9784612380883227,2,0.9366184527713911,2003,0.9988233970582148,48,0.9350755286485287,180.39513338696008,0.9257455944877039
2003-02-18,166,162.0,1.0,Direct,1,0.8839643308108992,2,0.9366184527713911,2003,0.9988233970582148,49,0.9420411025639692,164.18712306420568,1.0110415293353145
2003-02-19,186,180.0,1.0,Direct,2,0.9825404288774342,2,0.9366184527713911,2003,0.9988233970582148,50,0.9620935123205403,186.38124806375168,0.9979544719883984
2003-02-20,193,180.0,1.0,Direct,3,0.9776404521062471,2,0.9366184527713911,2003,0.9988233970582148,51,0.9285321107279633,178.9825084470585,1.0783176617344579
2003-02-21,210,206.99999999999997,1.0,Direct,4,1.1249310833405575,2,0.9366184527713911,2003,0.9988233970582148,52,0.9466848185075961,209.97414896841212,1.0001231153059311
2003-02-22,193,180.0,1.0,Direct,5,0.9778872717454233,2,0.9366184527713911,2003,0.9988233970582148,53,0.9331758266715904,179.92303716340479,1.0726808697916699
2003-02-23,179,198.00000000000003,1.0,Direct,6,1.074685078762027,2,0.9366184527713911,2003,0.9988233970582148,54,0.9040470630252028,191.56085144454934,0.9344289224555608
2003-02-24,204,180.0,1.0,Direct,0,0.9784612380883227,2,0.9366184527713911,2003,0.9988233970582148,55,0.9549168604076622,184.22293079968563,1.107354003730507
2003-02-25,157,162.0,1.0,Direct,1,0.8839643308108992,2,0.9366184527713911,2003,0.9988233970582148,56,0.9439408045409076,164.51821966012275,0.9543015984755087
2003-02-26,178,180.0,1.0,Direct,2,0.9825404288774342,2,0.9366184527713911,2003,0.9988233970582148,57,0.9420411025639692,182.4966016034497,0.975360628285997
2003-02-27,208,180.0,1.0,Direct,3,0.9776404521062471,2,0.9366184527713911,2003,0.9988233970582148,58,0.9449961945280954,182.15610145884997,1.141877753938362
2003-02-28,187,206.99999999999997,1.0,Direct,4,1.1249310833405575,2,0.9366184527713911,2003,0.9988233970582148,59,0.9196668348355844,203.98157570911295,0.9167494630332229
2003-03-01,197,178.00000000000003,1.0,Direct,5,0.9778872717454233,3,0.9210626732057363,2003,0.9988233970582148,60,0.9165006648740206,176.70794556966828,1.11483385404609
2003-03-02,187,195.80000000000004,1.0,Direct,6,1.074685078762027,3,0.9210626732057363,2003,0.9988233970582148,61,0.9496399104717225,201.2216368547811,0.9293235206855778
2003-03-03,195,178.00000000000003,1.0,Direct,0,0.9784612380883227,3,0.9210626732057363,2003,0.9988233970582148,62,0.9268434867484626,178.80700467316967,1.0905613029893795
2003-03-04,182,160.20000000000002,1.0,Direct,1,0.8839643308108992,3,0.9210626732057363,2003,0.9988233970582148,63,0.9354976846434038,163.04667923382468,1.1162447518418601
2003-03-05,188,178.00000000000003,1.0,Direct,2,0.9825404288774342,3,0.9210626732057363,2003,0.9988233970582148,64,0.9120680269278312,176.69007742068254,1.0640099474991433
2003-03-06,193,178.00000000000003,1.0,Direct,3,0.9776404521062471,3,0.9210626732057363,2003,0.9988233970582148,65,0.9105904809457681,175.52410580600375,1.0995640690704405
2003-03-07,217,204.70000000000002,1.0,Direct,4,1.1249310833405575,3,0.9210626732057363,2003,0.9988233970582148,66,0.9274767207407755,205.71380391687913,1.0548635816762262
2003-03-08,164,178.00000000000003,1.0,Direct,5,0.9778872717454233,3,0.9210626732057363,2003,0.9988233970582148,67,0.9116458709329561,175.7719062449096,0.9330273733931784
2003-03-09,161,195.80000000000004,1.0,Direct,6,1.074685078762027,3,0.9210626732057363,2003,0.9988233970582148,68,0.9295875007151513,196.97268030861434,0.8173722353158174
2003-03-10,161,178.00000000000003,1.0,Direct,0,0.9784612380883227,3,0.9210626732057363,2003,0.9988233970582148,69,0.9335979826664654,180.11008464345923,0.8938977532474708
2003-03-11,173,160.20000000000002,1.0,Direct,1,0.8839643308108992,3,0.9210626732057363,2003,0.9988233970582148,70,0.9093240129611425,158.48490391230067,1.0915866163236052
2003-03-12,178,178.00000000000003,1.0,Direct,2,0.9825404288774342,3,0.9210626732057363,2003,0.9988233970582148,71,0.930220734707464,180.2067047426401,0.9877545913411402
2003-03-13,187,178.00000000000003,1.0,Direct,3,0.9776404521062471,3,0.9210626732057363,2003,0.9988233970582148,72,0.9063689209970163,174.7103640081085,1.0703429133220803
2003-03-14,208,204.70000000000002,1.0,Direct,4,1.1249310833405575,3,0.9210626732057363,2003,0.9988233970582148,73,0.9156563528842703,203.09205311593573,1.0241661197903325
2003-03-15,170,178.00000000000003,1.0,Direct,5,0.9778872717454233,3,0.9210626732057363,2003,0.9988233970582148,74,0.9390860105998429,181.06256329789366,0.9389019845052511
2003-03-16,204,195.80000000000004,1.0,Direct,6,1.074685078762027,3,0.9210626732057363,2003,0.9988233970582148,75,0.9283210327305257,196.7043251583301,1.0370895496873163
2003-03-17,183,178.00000000000003,1.0,Direct,0,0.9784612380883227,3,0.9210626732057363,2003,0.9988233970582148,76,0.9293764227177137,179.29565966202824,1.0206605131711188
2003-03-18,146,160.20000000000002,1.0,Direct,1,0.8839643308108992,3,0.9210626732057363,2003,0.9988233970582148,77,0.9038359850277651,157.52840263520693,0.9268169901912636
2003-03-19,158,178.00000000000003,1.0,Direct,2,0.9825404288774342,3,0.9210626732057363,2003,0.9988233970582148,78,0.908057544976517,175.91314812862214,0.8981704987990744
2003-03-20,191,178.00000000000003,1.0,Direct,3,0.9776404521062471,3,0.9210626732057363,2003,0.9988233970582148,79,0.9198779128330221,177.31433776137328,1.0771830547456611
2003-03-21,207,204.70000000000002,1.0,Direct,4,1.1249310833405575,3,0.9210626732057363,2003,0.9988233970582148,80,0.9017252050533893,200.00213252910962,1.0349889642795278
2003-03-22,182,178.00000000000003,1.0,Direct,5,0.9778872717454233,3,0.9210626732057363,2003,0.9988233970582148,81,0.9129123389175816,176.01609041658574,1.033996378224581
2003-03-23,190,195.80000000000004,1.0,Direct,6,1.074685078762027,3,0.9210626732057363,2003,0.9988233970582148,82,0.8928599291610104,189.1903809503721,1.0042793880194167
2003-03-24,180,178.00000000000003,1.0,Direct,0,0.9784612380883227,3,0.9210626732057363,2003,0.9988233970582148,83,0.934442294656216,180.27296963974544,0.998485798285284
2003-03-25,170,160.20000000000002,1.0,Direct,1,0.8839643308108992,3,0.9210626732057363,2003,0.9988233970582148,84,0.9582941083666636,167.0198383848294,1.0178431594952453
2003-03-26,188,178.00000000000003,1.0,Direct,2,0.9825404288774342,3,0.9210626732057363,2003,0.9988233970582148,85,0.9169228208688959,177.63057077422934,1.0583763773351285
2003-03-27,211,178.00000000000003,1.0,Direct,3,0.9776404521062471,3,0.9210626732057363,2003,0.9988233970582148,86,0.9395081665947181,181.09823712158618,1.1651134950493103
2003-03-28,197,204.70000000000002,1.0,Direct,4,1.1249310833405575,3,0.9210626732057363,2003,0.9988233970582148,87,0.9171338988663333,203.41977196605364,0.9684407670699534
2003-03-29,170,178.00000000000003,1.0,Direct,5,0.9778872717454233,3,0.9210626732057363,2003,0.9988233970582148,88,0.9253659407663994,178.4172347714016,0.9528227484178519
2003-03-30,194,195.80000000000004,1.0,Direct,6,1.074685078762027,3,0.9210626732057363,2003,0.9988233970582148,89,0.9019362830508268,191.11359286074227,1.0151030970432384
2003-03-31,197,178.00000000000003,1.0,Direct,0,0.9784612380883227,3,0.9210626732057363,2003,0.9988233970582148,90,0.9213554588150852,177.7482521973094,1.1083090695109632
2003-04-01,153,157.5,1.0,Direct,1,0.8839643308108992,4,0.9056160761394888,2003,0.9988233970582148,91,0.9089018569662674,158.41132689098578,0.9658400254755161
2003-04-02,183,175.0,1.0,Direct,2,0.9825404288774342,4,0.9056160761394888,2003,0.9988233970582148,92,0.943096492551157,182.7010566803077,1.0016362429704795
2003-04-03,180,175.0,1.0,Direct,3,0.9776404521062471,4,0.9056160761394888,2003,0.9988233970582148,93,0.8835724972737564,170.31615829947418,1.056858032715242
2003-04-04,214,201.24999999999997,1.0,Direct,4,1.1249310833405575,4,0.9056160761394888,2003,0.9988233970582148,94,0.905524609007266,200.84483814369855,1.065499128470951
2003-04-05,178,175.0,1.0,Direct,5,0.9778872717454233,4,0.9056160761394888,2003,0.9988233970582148,95,0.8827281852840061,170.19636765830327,1.045850757269766
2003-04-06,198,192.50000000000003,1.0,Direct,6,1.074685078762027,4,0.9056160761394888,2003,0.9988233970582148,96,0.9120680269278312,193.26043406301602,1.0245242434643325
2003-04-07,178,175.0,1.0,Direct,0,0.9784612380883227,4,0.9056160761394888,2003,0.9988233970582148,97,0.9141788069022072,176.3637297288768,1.0092778162133373
2003-04-08,160,157.5,1.0,Direct,1,0.8839643308108992,4,0.9056160761394888,2003,0.9988233970582148,98,0.9101683249508928,158.63205795493047,1.0086233644239688
2003-04-09,182,175.0,1.0,Direct,2,0.9825404288774342,4,0.9056160761394888,2003,0.9988233970582148,99,0.9179782108560838,177.83502585108732,1.0234204377286187
2003-04-10,166,175.0,1.0,Direct,3,0.9776404521062471,4,0.9056160761394888,2003,0.9988233970582148,100,0.9213554588150852,177.5991473906366,0.934689171873535
2003-04-11,201,201.24999999999997,1.0,Direct,4,1.1249310833405575,4,0.9056160761394888,2003,0.9988233970582148,101,0.8782955473378167,194.80544790581112,1.0317986594357667
2003-04-12,148,175.0,1.0,Direct,5,0.9778872717454233,4,0.9056160761394888,2003,0.9988233970582148,102,0.8996144250790133,173.45215661398578,0.8532612271254197
2003-04-13,205,192.50000000000003,1.0,Direct,6,1.074685078762027,4,0.9056160761394888,2003,0.9988233970582148,103,0.9179782108560838,194.51275809767571,1.053915444955328
2003-04-14,187,175.0,1.0,Direct,0,0.9784612380883227,4,0.9056160761394888,2003,0.9988233970582148,104,0.9143898848996447,176.4044509779483,1.0600639550947397
2003-04-15,155,157.5,1.0,Direct,1,0.8839643308108992,4,0.9056160761394888,2003,0.9988233970582148,105,0.9169228208688959,159.80929029596894,0.9699060656169484
2003-04-16,168,175.0,1.0,Direct,2,0.9825404288774342,4,0.9056160761394888,2003,0.9988233970582148,106,0.9084797009713922,175.99493015936534,0.9545729518905696
2003-04-17,153,175.0,1.0,Direct,3,0.9776404521062471,4,0.9056160761394888,2003,0.9988233970582148,107,0.9154452748868327,176.4599088735833,0.8670524708794332
2003-04-18,205,201.24999999999997,1.0,Direct,4,1.1249310833405575,4,0.9056160761394888,2003,0.9988233970582148,108,0.8673194914710619,192.37096501922082,1.0656493820651018
2003-04-19,180,175.0,1.0,Direct,5,0.9778872717454233,4,0.9056160761394888,2003,0.9988233970582148,109,0.9029916730380148,174.10331440512226,1.03386888764884
2003-04-20,198,192.50000000000003,1.0,Direct,6,1.074685078762027,4,0.9056160761394888,2003,0.9988233970582148,110,0.9065799989944539,192.09756174511776,1.0307262528543377
2003-04-21,157,175.0,1.0,Direct,0,0.9784612380883227,4,0.9056160761394888,2003,0.9988233970582148,111,0.9067910769918914,174.93848601137256,0.8974583213769988
2003-04-22,172,157.5,1.0,Direct,1,0.8839643308108992,4,0.9056160761394888,2003,0.9988233970582148,112,0.8983479570943879,156.57190135811322,1.0985368288183424
2003-04-23,178,175.0,1.0,Direct,2,0.9825404288774342,4,0.9056160761394888,2003,0.9988233970582148,113,0.9354976846434038,181.2289801269301,0.9821828709477448
2003-04-24,161,175.0,1.0,Direct,3,0.9776404521062471,4,0.9056160761394888,2003,0.9988233970582148,114,0.9089018569662674,175.19860908684564,0.9189570672915136
2003-04-25,194,201.24999999999997,1.0,Direct,4,1.1249310833405575,4,0.9056160761394888,2003,0.9988233970582148,115,0.8867386672353202,196.6781270493421,0.9863831983275384
2003-04-26,166,175.0,1.0,Retrograde,5,0.9778872717454233,4,0.9056160761394888,2003,0.9988233970582148,116,0.8989811910867006,173.3300645281477,0.9577103686651122
2003-04-27,184,192.50000000000003,1.0,Retrograde,6,1.074685078762027,4,0.9056160761394888,2003,0.9988233970582148,117,0.9044692190200779,191.65030316131072,0.9600819668160321
2003-04-28,165,175.0,1.0,Retrograde,0,0.9784612380883227,4,0.9056160761394888,2003,0.9988233970582148,118,0.8985590350918254,173.3503572975822,0.9518295928098518
2003-04-29,174,157.5,1.0,Retrograde,1,0.8839643308108992,4,0.9056160761394888,2003,0.9988233970582148,119,0.9067910769918914,158.04344178441124,1.1009631151753534
2003-04-30,161,175.0,1.0,Retrograde,2,0.9825404288774342,4,0.9056160761394888,2003,0.9988233970582148,120,0.894126397145636,173.21434111409656,0.9294842388018498
2003-05-01,187,188.99999999999997,1.0,Retrograde,3,0.9776404521062471,5,0.9774000716185953,2003,0.9988233970582148,121,0.9633599803051658,185.69587827969426,1.0070228899660416
2003-05-02,198,217.34999999999994,1.0,Retrograde,4,1.1249310833405575,5,0.9774000716185953,2003,0.9988233970582148,122,0.9447851165306579,209.55279616111767,0.9448692817621238
2003-05-03,198,188.99999999999997,1.0,Retrograde,5,0.9778872717454233,5,0.9774000716185953,2003,0.9988233970582148,123,0.9825680780719868,189.44621985877612,1.0451514954882728
2003-05-04,205,207.89999999999998,1.0,Retrograde,6,1.074685078762027,5,0.9774000716185953,2003,0.9988233970582148,124,0.9608270443359147,203.5921073489583,1.006915261447874
2003-05-05,200,188.99999999999997,1.0,Retrograde,0,0.9784612380883227,5,0.9774000716185953,2003,0.9988233970582148,125,1.006630969779872,194.19963682221504,1.0298680433841132
2003-05-06,174,170.09999999999997,1.0,Retrograde,1,0.8839643308108992,5,0.9774000716185953,2003,0.9988233970582148,126,0.9975546158900556,173.86250136711539,1.0007908469727713
2003-05-07,200,188.99999999999997,1.0,Retrograde,2,0.9825404288774342,5,0.9774000716185953,2003,0.9988233970582148,127,0.9948106019233669,192.71935544634965,1.0377784812365523
2003-05-08,223,188.99999999999997,1.0,Retrograde,3,0.9776404521062471,5,0.9774000716185953,2003,0.9988233970582148,128,0.983412390061737,189.56115181969668,1.1764013768607455
2003-05-09,187,217.34999999999994,1.0,Retrograde,4,1.1249310833405575,5,0.9774000716185953,2003,0.9988233970582148,129,0.9650486042846665,214.04722610559202,0.8736389786604882
2003-05-10,179,188.99999999999997,1.0,Retrograde,5,0.9778872717454233,5,0.9774000716185953,2003,0.9988233970582148,130,0.9857342480335506,190.0566802879666,0.9418243006706529
2003-05-11,231,207.89999999999998,1.0,Retrograde,6,1.074685078762027,5,0.9774000716185953,2003,0.9988233970582148,131,0.9699033982257312,205.51531925932852,1.1240038009454358
2003-05-12,179,188.99999999999997,1.0,Retrograde,0,0.9784612380883227,5,0.9774000716185953,2003,0.9988233970582148,132,0.989111495992552,190.81977314927647,0.9380579226449978
2003-05-13,168,170.09999999999997,1.0,Retrograde,1,0.8839643308108992,5,0.9774000716185953,2003,0.9988233970582148,133,0.9730695681872951,169.59503413085102,0.9905950422485815
2003-05-14,162,188.99999999999997,1.0,Retrograde,2,0.9825404288774342,5,0.9774000716185953,2003,0.9988233970582148,134,0.976657894143734,189.20272812439202,0.8562244403447106
2003-05-15,149,188.99999999999997,1.0,Retrograde,3,0.9776404521062471,5,0.9774000716185953,2003,0.9988233970582148,135,0.99016688597974,190.86313869632906,0.780664097938078
2003-05-16,241,217.34999999999994,1.0,Retrograde,4,1.1249310833405575,5,0.9774000716185953,2003,0.9988233970582148,136,0.956605484387163,212.17454696206104,1.1358572621017224
2003-05-17,190,188.99999999999997,1.0,Retrograde,5,0.9778872717454233,5,0.9774000716185953,2003,0.9988233970582148,137,1.0085306717568103,194.45199537813795,0.9771049128630414
2003-05-18,201,207.89999999999998,1.0,Retrograde,6,1.074685078762027,5,0.9774000716185953,2003,0.9988233970582148,138,0.9886893399976767,209.49592065521105,0.9594458897880228
2003-05-19,216,188.99999999999997,1.0,Retrograde,0,0.9784612380883227,5,0.9774000716185953,2003,0.9988233970582148,139,0.9781354401257973,188.70226819755598,1.1446603268905358
2003-05-20,167,170.09999999999997,1.0,Direct,1,0.8839643308108992,5,0.9774000716185953,2003,0.9988233970582148,140,0.9825680780719868,171.25051711043633,0.9751795370772793
2003-05-21,179,188.99999999999997,1.0,Direct,2,0.9825404288774342,5,0.9774000716185953,2003,0.9988233970582148,141,0.9783465181232348,189.52985624736485,0.9444422295470862
2003-05-22,176,188.99999999999997,1.0,Direct,3,0.9776404521062471,5,0.9774000716185953,2003,0.9988233970582148,142,0.9707477102154816,187.11992642601095,0.9405732642247063
2003-05-23,216,217.34999999999994,1.0,Direct,4,1.1249310833405575,5,0.9774000716185953,2003,0.9988233970582148,143,0.9696923202282935,215.07719963453405,1.0042905541221199
2003-05-24,193,188.99999999999997,1.0,Direct,5,0.9778872717454233,5,0.9774000716185953,2003,0.9988233970582148,144,0.9340201386613407,180.08582661118888,1.0717112147681296
2003-05-25,188,207.89999999999998,1.0,Direct,6,1.074685078762027,5,0.9774000716185953,2003,0.9988233970582148,145,0.9895336519874273,209.67482408873389,0.8966264825405975
2003-05-26,177,188.99999999999997,1.0,Direct,0,0.9784612380883227,5,0.9774000716185953,2003,0.9988233970582148,146,0.9922776659541158,191.4305918853497,0.924617106684848
2003-05-27,186,170.09999999999997,1.0,Direct,1,0.8839643308108992,5,0.9774000716185953,2003,0.9988233970582148,147,0.9768689721411717,170.25722732268517,1.0924646367433075
2003-05-28,190,188.99999999999997,1.0,Direct,2,0.9825404288774342,5,0.9774000716185953,2003,0.9988233970582148,148,0.9889004179951144,191.57440701594484,0.9917817466306248
2003-05-29,206,188.99999999999997,1.0,Direct,3,0.9776404521062471,5,0.9774000716185953,2003,0.9988233970582148,149,0.9699033982257312,186.9571780664319,1.1018565969518515
2003-05-30,189,217.34999999999994,1.0,Direct,4,1.1249310833405575,5,0.9774000716185953,2003,0.9988233970582148,150,0.9464737405101586,209.92733198982387,0.9003115421347883
2003-05-31,191,188.99999999999997,1.0,Direct,5,0.9778872717454233,5,0.9774000716185953,2003,0.9988233970582148,151,0.9823570000745491,189.4055224968301,1.0084183263621398
2003-06-01,257,258.5,1.0,Direct,6,1.074685078762027,6,1.216498786698821,2003,0.9988233970582148,152,1.1480532280630582,243.26394373264156,1.0564656482033152
2003-06-02,253,235.0,1.0,Direct,0,0.9784612380883227,6,1.216498786698821,2003,0.9988233970582148,153,1.2128541732763984,233.98429716511794,1.0812691409862563
2003-06-03,210,211.5,1.0,Direct,1,0.8839643308108992,6,1.216498786698821,2003,0.9988233970582148,154,1.1982897914532047,208.84837500235164,1.0055141678628594
2003-06-04,242,235.0,1.0,Direct,2,0.9825404288774342,6,1.216498786698821,2003,0.9988233970582148,155,1.2350173630073455,239.25333093923012,1.01148017062077
2003-06-05,205,235.0,1.0,Direct,3,0.9776404521062471,6,1.216498786698821,2003,0.9988233970582148,156,1.2139095632635866,233.99145398477688,0.8761003725090617
2003-06-06,286,270.25,1.0,Direct,4,1.1249310833405575,6,1.216498786698821,2003,0.9988233970582148,157,1.2187643572046511,270.32123436869824,1.0580004958467935
2003-06-07,220,235.0,1.0,Direct,5,0.9778872717454233,6,1.216498786698821,2003,0.9988233970582148,158,1.2014559614147686,231.64938419681067,0.9497111367802589
2003-06-08,241,258.5,1.0,Direct,6,1.074685078762027,6,1.216498786698821,2003,0.9988233970582148,159,1.2141206412610241,257.26313740580144,0.936784035327423
2003-06-09,247,235.0,1.0,Direct,0,0.9784612380883227,6,1.216498786698821,2003,0.9988233970582148,160,1.2274185550995924,236.79406335105483,1.0431004751745594
2003-06-10,198,211.5,1.0,Direct,1,0.8839643308108992,6,1.216498786698821,2003,0.9988233970582148,161,1.2329065830329697,214.8816907501737,0.9214372769907105
2003-06-11,256,235.0,1.0,Direct,2,0.9825404288774342,6,1.216498786698821,2003,0.9988233970582148,162,1.2339619730201576,239.04887586237214,1.0709107042502353
2003-06-12,223,235.0,1.0,Direct,3,0.9776404521062471,6,1.216498786698821,2003,0.9988233970582148,163,1.2236191511457157,235.86306011993597,0.9454638631696073
2003-06-13,215,270.25,1.0,Direct,4,1.1249310833405575,6,1.216498786698821,2003,0.9988233970582148,164,1.2041999753814574,267.0908628461073,0.8049695062907447
2003-06-14,233,235.0,1.0,Direct,5,0.9778872717454233,6,1.216498786698821,2003,0.9988233970582148,165,1.2162314212354002,234.4981995330329,0.9936110403575962
2003-06-15,260,258.5,1.0,Direct,6,1.074685078762027,6,1.216498786698821,2003,0.9988233970582148,166,1.213698485266149,257.1736856890401,1.0109899047540085
2003-06-16,212,235.0,1.0,Direct,0,0.9784612380883227,6,1.216498786698821,2003,0.9988233970582148,167,1.254436538771604,242.00638323221304,0.8760099513432217
2003-06-17,227,211.5,1.0,Direct,1,0.8839643308108992,6,1.216498786698821,2003,0.9988233970582148,168,1.2023002734045192,209.54735670484328,1.083287346448085
2003-06-18,220,235.0,1.0,Direct,2,0.9825404288774342,6,1.216498786698821,2003,0.9988233970582148,169,1.2248856191303412,237.29056220139336,0.9271333758874131
2003-06-19,225,235.0,1.0,Direct,3,0.9776404521062471,6,1.216498786698821,2003,0.9988233970582148,170,1.1807703176658848,227.60358087129927,0.9885608967076336
2003-06-20,274,270.25,1.0,Direct,4,1.1249310833405575,6,1.216498786698821,2003,0.9988233970582148,171,1.2128541732763984,269.01035896822657,1.0185481371457623
2003-06-21,249,235.0,1.0,Direct,5,0.9778872717454233,6,1.216498786698821,2003,0.9988233970582148,172,1.2187643572046511,234.98656787638524,1.0596350346756267
2003-06-22,285,258.5,1.0,Direct,6,1.074685078762027,6,1.216498786698821,2003,0.9988233970582148,173,1.249370666833102,264.7323557553788,1.0765589993213718
2003-06-23,217,235.0,1.0,Direct,0,0.9784612380883227,6,1.216498786698821,2003,0.9988233970582148,174,1.209054769322522,233.25131468183008,0.9303270178605513
2003-06-24,225,211.5,1.0,Direct,1,0.8839643308108992,6,1.216498786698821,2003,0.9988233970582148,175,1.1864694235966997,206.7882184055344,1.0880697253203773
2003-06-25,216,235.0,1.0,Direct,2,0.9825404288774342,6,1.216498786698821,2003,0.9988233970582148,176,1.202933507396832,233.03789660274703,0.926887871667538
2003-06-26,219,235.0,1.0,Direct,3,0.9776404521062471,6,1.216498786698821,2003,0.9988233970582148,177,1.1953346994890786,230.41099007403784,0.9504754956767855
