source,question_type,outcome,moon_phase,via_combusta,moon_void,moon_sign
synthetic,job,True,227.0263799121244,False,False,11
synthetic,job,True,238.99057233563937,False,False,2
synthetic,relationship,True,55.84260015746406,False,False,11
synthetic,lawsuit,True,162.73843023451658,False,False,6
synthetic,lost_item,False,204.91299349398986,False,False,9
synthetic,journey,False,319.8637508753976,False,False,0
synthetic,health,False,236.5077612201814,False,False,0
synthetic,job,False,270.4600189113275,False,False,3
synthetic,relationship,False,150.6351568329296,False,False,6
synthetic,lawsuit,False,152.02725690296216,True,False,6
synthetic,job,False,180.73571139623036,False,False,1
synthetic,lost_item,True,24.65708374002179,False,False,11
synthetic,lawsuit,False,20.962655255519863,False,False,4
synthetic,relationship,True,84.90687877744728,False,False,9
synthetic,health,True,250.92560859525616,False,False,2
synthetic,lawsuit,False,132.31803808631565,False,False,10
synthetic,journey,True,143.95284365153995,False,False,5
synthetic,relationship,False,125.11798669368952,True,False,6
synthetic,lost_item,True,166.55402240743342,False,True,8
synthetic,journey,True,76.61375203873058,False,False,10
synthetic,lawsuit,True,259.8274095623563,False,False,9
synthetic,lawsuit,False,165.30389158709505,False,False,5
synthetic,lawsuit,False,336.10832357586634,True,False,6
synthetic,health,True,255.96097975686186,False,False,5
synthetic,lost_item,False,332.2278651222091,False,False,1
synthetic,relationship,False,329.70551516707565,False,False,11
synthetic,relationship,True,139.55395885132657,False,False,2
synthetic,journey,False,259.9260318451209,False,False,5
synthetic,journey,True,284.78850583797396,False,False,9
synthetic,health,True,213.75205105161575,False,False,11
synthetic,job,False,83.29107206461379,False,False,10
synthetic,lawsuit,False,151.2749328832693,False,False,0
synthetic,relationship,True,96.46893171683234,False,False,0
synthetic,relationship,False,72.12149096527232,False,False,3
synthetic,journey,False,300.92556845206093,False,False,5
synthetic,relationship,False,187.29166740621937,False,True,4
synthetic,lawsuit,False,30.321872772883637,False,False,0
synthetic,job,False,253.8654625089549,False,False,9
real_ipo,business,True,218.68822140330144,False,False,1
real_ipo,business,True,301.1771925284628,False,False,5
real_ipo,business,False,145.56505339132485,False,False,1
real_ipo,business,False,347.6762872420837,True,True,6
real_ipo,business,True,160.2311450165784,False,False,3
real_ipo,business,False,157.95742820784355,False,False,6
real_ipo,business,True,180.0858718548779,True,False,7
real_ipo,business,True,187.2114256320919,True,False,6
real_ipo,business,False,226.4225733402091,False,False,2
real_ipo,business,False,213.1646762492071,False,False,2
real_ipo,business,True,161.31081187797417,False,False,11
real_ipo,business,True,61.575886014157135,False,False,4
real_ipo,business,False,154.77743122949678,False,False,5
real_ipo,business,False,128.89547268929704,False,False,4
real_ipo,business,True,267.8131376462767,False,False,10
real_ipo,business,False,64.11292401533717,False,False,8
real_ipo,business,True,148.01264009803228,False,False,11
real_ipo,business,False,196.43038467920917,False,False,2
real_ipo,business,False,234.97409249685782,False,False,1
real_ipo,business,False,28.321902494994067,False,False,1
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,279.1907749168412,False,False,9
real_ipo,business,True,125.37227439932238,False,False,10
real_ipo,business,False,350.1192142736852,False,False,11
real_ipo,business,False,165.04431666465274,False,False,9
real_ipo,business,False,180.16050183363063,True,False,7
real_ipo,business,False,346.5149748694837,False,False,10
real_ipo,business,True,198.659074947756,True,False,6
real_ipo,business,True,284.18946924397585,False,False,0
real_ipo,business,True,122.201906641406,False,False,11
real_ipo,business,True,229.13828777578465,False,False,3
real_ipo,business,True,285.9443400039129,False,False,7
real_ipo,business,True,65.67986695185472,False,False,5
real_ipo,business,True,348.60151670947386,False,False,1
real_ipo,business,True,258.6812098369486,False,False,4
real_ipo,business,True,167.05177053693058,False,False,1
real_ipo,business,False,129.3586178439637,False,True,1
real_ipo,business,True,283.4837575795747,False,False,5
real_ipo,business,False,144.44807207698142,False,False,0
real_ipo,business,True,312.7626735694837,False,False,2
real_ipo,business,True,334.4877598792244,False,False,11
real_ipo,business,True,250.87809177353262,False,False,2
real_ipo,business,False,0.6987311662339835,False,False,11
real_ipo,business,False,197.6013116629362,False,True,10
real_ipo,business,True,188.11325890263169,False,False,10
real_ipo,business,True,192.29583029816172,False,False,10
real_ipo,business,False,50.40043868004445,False,False,3
real_ipo,business,True,139.1639024156563,True,False,6
real_ipo,business,False,218.77080608440323,False,False,2
real_ipo,business,False,12.099642824433232,False,False,5
real_ipo,business,True,306.32683076579866,False,False,8
real_ipo,business,False,336.9890797714163,False,False,2
real_ipo,business,True,77.67747259983494,False,False,2
real_ipo,business,False,300.94521040779216,True,False,7
real_ipo,business,True,264.2899831490571,False,False,8
real_ipo,business,True,190.006326796749,False,False,3
real_ipo,business,True,343.2929617194137,False,False,2
real_ipo,business,False,35.69177943001836,False,False,4
real_ipo,business,False,313.17988589313734,False,False,4
real_ipo,business,True,132.80936232598026,False,False,1
real_ipo,business,True,215.84229718668234,True,False,6
real_ipo,business,False,267.29124079739927,False,False,4
real_ipo,business,False,329.85612418001404,False,False,10
real_ipo,business,True,9.823718755219993,False,False,1
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,True,107.57552839627144,False,True,10
real_ipo,business,True,157.74405410752763,False,False,5
real_ipo,business,False,340.93950927779434,False,False,8
real_ipo,business,False,14.681413330778241,False,False,0
real_ipo,business,False,168.2615377857838,True,False,6
real_ipo,business,False,209.72900415320214,True,False,7
real_ipo,business,False,226.8286657363684,False,False,6
real_ipo,business,False,130.2617175823315,False,False,3
real_ipo,business,False,44.736170862338895,False,False,8
real_ipo,business,True,296.9404172521439,False,False,2
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,129.3148113471062,False,False,11
real_ipo,business,False,71.08022526143776,False,False,1
real_ipo,business,True,305.9709672618487,False,False,5
real_ipo,business,False,191.01542828725198,False,False,10
real_ipo,business,True,87.80023980655366,False,False,5
real_ipo,business,True,315.5643236637086,False,False,5
real_ipo,business,False,17.152765511018927,False,False,1
real_ipo,business,False,26.600177957797257,False,False,5
real_ipo,business,True,225.90317204125228,False,False,9
real_ipo,business,False,355.0441014656677,False,False,2
real_ipo,business,True,128.02269480991527,False,False,11
real_ipo,business,False,217.82306387807552,False,False,3
real_ipo,business,False,302.2589355097369,True,False,7
real_ipo,business,False,127.52427452349487,False,False,8
real_ipo,business,False,267.28303139693855,False,False,5
real_ipo,business,False,100.93481656882068,False,False,7
real_ipo,business,True,339.68984739601245,False,False,5
real_ipo,business,True,204.11416580658488,False,False,10
real_ipo,business,False,102.14486105061849,False,False,1
real_ipo,business,False,334.20999624288254,False,False,5
real_ipo,business,True,61.97282751357608,False,False,1
real_ipo,business,False,24.696765644900097,False,False,6
real_ipo,business,True,76.99015094245783,False,True,11
real_ipo,business,True,55.56539342877119,True,False,6
real_ipo,business,False,333.6267955888877,False,False,4
real_ipo,business,False,257.04083445023775,False,False,5
real_ipo,business,False,333.6267955888877,False,False,4
real_ipo,business,False,216.17895506717645,False,False,11
real_ipo,business,False,257.04083445023775,False,False,5
real_ipo,business,False,317.4745624509643,True,False,7
real_ipo,business,False,105.46395207983812,False,False,2
real_ipo,business,False,63.270336852778186,False,True,4
real_ipo,business,False,344.69371437870046,False,True,7
real_ipo,business,False,231.63264603691698,False,False,4
real_ipo,business,False,256.76867168929226,True,False,6
real_ipo,business,False,105.75991773655065,False,False,3
real_ipo,business,True,8.701072821760832,False,False,3
real_ipo,business,True,31.36233226927851,True,True,6
real_ipo,business,True,26.052213710717623,False,False,4
real_ipo,business,True,292.7621133167417,False,False,11
real_ipo,business,True,171.43083193167902,False,True,11
real_ipo,business,True,89.87183144495984,False,False,9
real_ipo,business,True,136.80432430091804,False,False,11
real_ipo,business,True,119.74800252204884,False,False,4
real_ipo,business,True,91.07261213662156,False,False,1
real_ipo,business,True,275.55714560949787,False,False,0
real_ipo,business,False,48.15544477199151,False,False,10
real_ipo,business,True,107.57552839627144,False,True,10
real_ipo,business,True,261.08304326744235,True,False,6
real_ipo,business,False,344.16592238580233,False,False,2
real_ipo,business,False,302.2589355097369,True,False,7
real_ipo,business,True,16.442618732603904,False,False,4
real_ipo,business,True,64.44760128369342,False,False,1
real_ipo,business,False,163.48724762957858,False,False,0
real_ipo,business,True,65.46861044251872,False,False,8
real_ipo,business,False,218.60841081781507,False,False,2
real_ipo,business,False,125.03485628171609,False,False,11
real_ipo,business,False,237.07610666273857,False,False,9
real_ipo,business,True,86.86588937157433,False,False,10
real_ipo,business,True,151.95726252658665,False,True,4
real_ipo,business,False,166.85662855521835,False,False,2
real_ipo,business,True,266.7410763177071,False,False,2
real_ipo,business,True,356.4514585835217,False,False,8
real_ipo,business,True,284.980826708547,False,False,3
real_ipo,business,True,23.691904549351023,False,False,11
real_ipo,business,True,236.90031686497264,False,False,11
real_ipo,business,False,74.06920032425722,False,False,6
real_ipo,business,True,63.876796320321546,False,False,10
real_ipo,business,True,191.39441369560708,False,False,7
real_ipo,business,True,142.81078175527608,False,False,0
real_ipo,business,True,19.16929469818882,False,False,5
real_ipo,business,True,203.86059383620656,False,True,8
real_ipo,business,True,103.50099471484916,False,False,10
real_ipo,business,True,257.620416599295,False,False,2
real_ipo,business,True,160.2311450165784,False,False,3
real_ipo,business,False,334.44285712349244,False,False,2
real_ipo,business,True,223.9148137406609,True,False,6
real_ipo,business,False,55.5825692510941,False,False,9
real_ipo,business,False,357.3031488337394,False,False,9
real_ipo,business,True,318.2771995689971,False,False,11
real_ipo,business,True,15.809161409294688,False,False,11
real_ipo,business,False,316.05357234838954,False,False,2
real_ipo,business,False,40.30347308698896,True,False,7
real_ipo,business,True,223.9148137406609,True,False,6
real_ipo,business,False,235.4383329249451,True,True,6
real_ipo,business,False,302.2589355097369,True,False,7
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,True,27.670277254117593,False,False,0
real_ipo,business,False,251.90372654243023,False,False,2
real_ipo,business,False,258.001347476241,False,False,4
real_ipo,business,False,31.900613579932156,False,False,10
real_ipo,business,True,300.4605986781914,False,False,3
real_ipo,business,True,189.65982342190443,False,True,8
real_ipo,business,False,10.305204506396251,False,False,10
real_ipo,business,True,267.33267029161493,False,False,5
real_ipo,business,True,171.97267261605825,False,False,1
real_ipo,business,True,16.624749904511873,False,False,9
real_ipo,business,True,125.41598556627268,False,False,5
real_ipo,business,False,109.84192216593982,False,False,2
real_ipo,business,False,39.93198838785469,False,False,5
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,316.9491858324273,False,False,8
real_ipo,business,False,333.37224271533285,False,False,2
real_ipo,business,False,293.0715237154722,False,False,1
real_ipo,business,False,356.5020434120403,False,False,10
real_ipo,business,False,259.9161140292729,False,False,11
real_ipo,business,False,269.24424196278045,False,False,8
real_ipo,business,True,25.752262030115077,False,False,5
real_ipo,business,True,316.7307599932234,False,False,3
real_ipo,business,False,302.2589355097369,True,False,7
real_ipo,business,True,309.5764273700893,False,False,8
real_ipo,business,False,137.31476872709771,False,False,8
real_ipo,business,True,78.13791760952608,False,False,8
real_ipo,business,True,293.30026057661496,False,False,4
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,97.14064298657522,False,False,3
real_ipo,business,True,45.73175722397548,False,False,0
real_ipo,business,True,321.193929870971,False,False,5
real_ipo,business,False,255.1246493959468,False,False,8
real_ipo,business,False,316.05357234838954,False,False,2
real_ipo,business,True,348.6545687351378,False,False,11
real_ipo,business,True,151.2611212692554,False,True,9
real_ipo,business,False,16.00980321873847,False,False,2
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,True,256.61283439631313,False,False,8
real_ipo,business,False,143.57693346430662,False,False,5
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,191.01542828725198,False,False,10
real_ipo,business,True,357.82877115466965,False,False,9
real_ipo,business,True,155.31216484446625,False,False,10
real_ipo,business,True,258.99356004620705,False,False,10
real_ipo,business,False,252.74620414100121,False,False,0
real_ipo,business,False,344.16925360791737,False,False,1
real_ipo,business,False,67.11555891738328,False,True,1
real_ipo,business,True,140.6086806651319,False,False,10
real_ipo,business,False,79.81374077845307,True,False,6
real_ipo,business,False,248.77099280944898,False,False,9
real_ipo,business,False,274.6699006177515,False,False,10
real_ipo,business,False,96.95273763323206,False,False,3
real_ipo,business,False,1.6091675912866208,True,False,7
real_ipo,business,False,77.81868245126779,False,False,8
real_ipo,business,True,147.1172196958545,False,False,11
real_ipo,business,False,206.86625757960246,False,False,9
real_ipo,business,True,108.68787154930106,False,False,0
real_ipo,business,False,78.95098631403715,False,False,11
real_ipo,business,False,43.425086770761425,False,False,10
real_ipo,business,True,287.7638043371666,False,False,2
real_ipo,business,False,55.56539342877119,True,False,6
real_ipo,business,False,21.23368063176825,False,False,3
real_ipo,business,True,124.19304392924025,False,True,4
real_ipo,business,True,141.85605351911084,False,False,4
real_ipo,business,False,55.56539342877119,True,False,6
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,135.5256788633742,False,False,9
real_ipo,business,False,70.75376450184038,True,True,6
real_ipo,business,True,273.7230403998927,False,False,11
real_ipo,business,False,154.6574992292093,False,False,8
real_ipo,business,False,110.78202235214647,False,False,7
real_ipo,business,False,251.41804711640094,False,False,11
real_ipo,business,False,2.327995433270587,True,True,6
real_ipo,business,False,56.564374814128854,False,False,10
real_ipo,business,False,269.10748890794696,False,False,3
real_ipo,business,False,325.1478379870881,False,False,9
real_ipo,business,False,152.49867986771326,False,False,0
real_ipo,business,False,337.7822052317982,False,True,9
real_ipo,business,False,133.13965779943624,True,False,6
real_ipo,business,True,101.08682300256146,True,False,6
real_ipo,business,True,318.49455159837055,False,False,5
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,133.13965779943624,True,False,6
real_ipo,business,False,218.44984874719862,False,False,11
real_ipo,business,False,350.1192142736852,False,False,11
real_ipo,business,True,191.38529135635753,False,False,3
real_ipo,business,True,30.878774264294208,False,False,4
real_ipo,business,True,200.74493479272996,False,False,7
real_ipo,business,False,48.495758362825484,False,False,0
real_ipo,business,False,133.13965779943624,True,False,6
real_ipo,business,False,173.28681094090857,True,False,7
real_ipo,business,True,228.6624597430975,False,False,2
real_ipo,business,True,262.9210146447548,True,False,6
real_ipo,business,True,290.00131845593836,False,False,5
real_ipo,business,False,341.5674771852241,False,False,5
real_ipo,business,True,52.623097313882056,False,False,7
real_ipo,business,False,309.3977182105609,True,True,6
real_ipo,business,False,173.33783245572516,False,True,7
real_ipo,business,False,61.575886014157135,False,False,4
real_ipo,business,False,187.5515870051637,False,False,1
real_ipo,business,False,299.85702668489813,False,False,2
real_ipo,business,False,168.94997692610858,True,False,6
real_ipo,business,True,171.6142733783751,False,False,3
real_ipo,business,False,213.64292141296738,False,False,4
real_ipo,business,False,182.45310473996406,False,False,4
real_ipo,business,False,177.1002271977568,False,True,0
real_ipo,business,True,155.68496183832357,False,False,5
real_ipo,business,False,50.187624372714595,False,False,8
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,True,291.0500447748077,True,False,7
real_ipo,business,True,88.68945993232856,False,False,9
real_ipo,business,True,78.83633243598041,False,False,0
real_ipo,business,False,281.17111606982735,False,False,1
real_ipo,business,False,243.70520758842866,True,False,6
real_ipo,business,False,21.058684003330207,False,True,1
real_ipo,business,False,101.26755501427098,False,False,5
real_ipo,business,True,105.94771408838065,False,False,8
real_ipo,business,True,177.70553401368022,False,False,0
real_ipo,business,False,242.59261966394874,False,False,11
real_ipo,business,False,2.5748984558665597,False,True,2
real_ipo,business,False,41.52485575131624,False,False,10
real_ipo,business,True,344.16592238580233,False,False,2
real_ipo,business,True,339.97012065713363,False,False,11
real_ipo,business,False,251.14562193939574,False,False,11
real_ipo,business,True,115.85098304968298,True,False,7
real_ipo,business,True,150.355848936653,False,False,2
real_ipo,business,False,93.09258297674425,False,False,4
real_ipo,business,True,356.52620358679764,False,False,4
real_ipo,business,False,77.82386578832411,False,False,5
real_ipo,business,True,329.47073739340334,False,True,0
real_ipo,business,True,17.252153206121193,False,False,0
real_ipo,business,False,35.69177943001836,False,False,4
real_ipo,business,True,297.7641733844419,False,False,9
real_ipo,business,False,331.25082290900934,True,True,6
real_ipo,business,True,167.05295557921656,False,False,11
real_ipo,business,False,40.34142157280303,False,False,4
real_ipo,business,False,81.27330559682949,False,False,8
real_ipo,business,True,15.761807464988351,False,False,10
real_ipo,business,False,145.56505339132485,False,False,1
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,False,259.787723360599,False,False,1
real_ipo,business,True,193.28300389001006,False,False,11
real_ipo,business,False,164.33702204336018,False,False,11
real_ipo,business,True,273.7230403998927,False,False,11
real_ipo,business,True,57.37365063540565,False,False,10
real_ipo,business,True,135.04992311291088,False,False,2
real_ipo,business,False,79.79418361903774,False,False,9
real_ipo,business,False,87.93631626064789,False,False,5
real_ipo,business,False,352.64418205103584,False,False,2
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,313.17988589313734,False,False,4
real_ipo,business,True,306.59846798100875,False,False,8
real_ipo,business,True,109.52893754385042,False,False,9
real_ipo,business,False,349.09928878892407,False,False,5
real_ipo,business,False,333.50336294120825,False,False,11
real_ipo,business,True,338.7317266916151,True,False,6
real_ipo,business,True,73.78663992778581,False,False,10
real_ipo,business,True,127.39557244497684,False,False,0
real_ipo,business,True,159.81913245331165,True,False,7
real_ipo,business,False,235.85108288562947,True,False,7
real_ipo,business,False,72.2932696495838,False,True,1
real_ipo,business,True,306.66932184739585,False,False,11
real_ipo,business,True,72.12225772773358,False,False,6
real_ipo,business,True,53.596715694054296,False,False,6
real_ipo,business,True,132.67557428666362,False,False,6
real_ipo,business,True,187.5515870051637,False,False,1
real_ipo,business,False,1.7955825645943477,False,False,1
real_ipo,business,False,141.90288943816546,False,False,1
real_ipo,business,False,327.67736888661506,False,False,5
real_ipo,business,False,26.571747723200644,False,False,10
real_ipo,business,True,13.691080465942917,True,True,6
real_ipo,business,False,20.834112903245625,False,False,10
real_ipo,business,True,294.00639107318926,False,False,0
real_ipo,business,False,241.97100918893813,False,False,0
real_ipo,business,True,76.49096038513618,False,False,4
real_ipo,business,False,30.25988321551776,True,False,6
real_ipo,business,True,176.21437566411566,False,False,5
real_ipo,business,False,334.6275150263796,False,False,8
real_ipo,business,True,114.33598021365404,False,False,10
real_ipo,business,True,356.52620358679764,False,False,4
real_ipo,business,False,72.7315981524626,False,False,1
real_ipo,business,True,284.980826708547,False,False,3
real_ipo,business,True,60.473423223289444,False,False,0
real_ipo,business,True,71.25948778867777,False,False,10
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,False,237.12625212600818,False,False,11
real_ipo,business,False,117.9270316305527,False,False,10
real_ipo,business,True,155.17809288993115,False,False,0
real_ipo,business,False,208.36216529528633,False,True,2
real_ipo,business,True,175.1614204956942,False,True,1
real_ipo,business,False,274.6699006177515,False,False,10
real_ipo,business,False,282.3714521036352,False,False,5
real_ipo,business,True,150.355848936653,False,False,2
real_ipo,business,False,210.8765479089972,False,False,0
real_ipo,business,True,213.47194324603709,False,False,9
real_ipo,business,False,71.4081846651925,False,False,8
real_ipo,business,False,291.0500447748077,True,False,7
real_ipo,business,False,60.161515455177636,False,False,9
real_ipo,business,False,162.28443897674597,False,False,5
real_ipo,business,False,348.3064085738995,False,False,5
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,33.23346754198971,False,False,8
real_ipo,business,True,298.32426539282824,False,False,6
real_ipo,business,False,324.16952037689396,False,False,7
real_ipo,business,True,204.70913038694783,False,False,8
real_ipo,business,True,330.4150687844489,False,False,10
real_ipo,business,True,358.10251242423726,False,False,1
real_ipo,business,True,173.85736987906773,False,False,0
real_ipo,business,False,331.63326522847336,False,False,10
real_ipo,business,False,25.19059346840055,False,False,9
real_ipo,business,True,195.02095510245593,False,False,1
real_ipo,business,True,25.886461476605007,False,False,5
real_ipo,business,False,302.15876647607087,False,True,9
real_ipo,business,True,305.2926705278012,False,False,6
real_ipo,business,True,205.03516253830946,False,False,4
real_ipo,business,True,29.69439661746111,False,False,0
real_ipo,business,True,280.30650576046276,False,False,4
real_ipo,business,True,214.51940467297084,False,False,3
real_ipo,business,False,48.147559474828284,False,False,9
real_ipo,business,True,218.89508924387164,True,False,7
real_ipo,business,False,12.474596347257176,False,False,8
real_ipo,business,True,169.14011319259913,False,False,0
real_ipo,business,False,257.04083445023775,False,False,5
real_ipo,business,True,298.1109921100289,False,False,10
real_ipo,business,True,177.70553401368022,False,False,0
real_ipo,business,True,142.47578888607688,False,False,2
real_ipo,business,True,272.0643684977906,False,False,0
real_ipo,business,True,84.43938769440602,False,True,2
real_ipo,business,False,54.0627181087646,False,True,3
real_ipo,business,False,192.14998547456386,False,False,7
real_ipo,business,False,110.52332288891286,False,False,4
real_ipo,business,False,302.42821054021766,False,False,6
real_ipo,business,False,145.56505339132485,False,False,1
real_ipo,business,True,114.40185812562912,True,False,7
real_ipo,business,True,209.83562962305632,False,False,2
real_ipo,business,True,51.29754053220398,False,False,11
real_ipo,business,False,347.6762872420837,True,True,6
real_ipo,business,False,142.9707545437634,False,True,0
real_ipo,business,False,329.81363101253254,False,False,3
real_ipo,business,True,148.88818344364614,False,False,3
real_ipo,business,False,146.33893121958707,True,True,6
real_ipo,business,True,191.94385487474162,False,False,11
real_ipo,business,False,149.81089806743552,True,False,7
real_ipo,business,True,183.01732457336266,False,False,6
real_ipo,business,True,42.930246249372274,False,False,5
real_ipo,business,False,64.35139495713923,False,False,10
real_ipo,business,False,302.15876647607087,False,True,9
real_ipo,business,True,104.96806959199372,False,False,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,77.54155146243772,False,False,1
real_ipo,business,True,150.355848936653,False,False,2
real_ipo,business,True,333.76867133528197,True,False,6
real_ipo,business,False,276.8103675539646,False,False,1
real_ipo,business,True,184.87698115082884,False,False,2
real_ipo,business,True,37.69020909154883,False,False,2
real_ipo,business,True,62.37281376760228,False,False,8
real_ipo,business,True,48.41238432724353,False,False,8
real_ipo,business,True,42.59741550450347,False,False,2
real_ipo,business,False,191.33689021958958,False,False,4
real_ipo,business,False,96.19744007628788,False,True,3
real_ipo,business,False,147.9875748071806,False,False,1
real_ipo,business,True,267.3296656716259,True,False,7
real_ipo,business,True,256.45904745677944,False,False,11
real_ipo,business,False,3.012789867785443,False,True,11
real_ipo,business,True,169.2493280539986,False,False,11
real_ipo,business,True,337.3737009373639,True,False,7
real_ipo,business,False,28.46672685299518,False,False,10
real_ipo,business,True,238.16309070904202,False,False,6
real_ipo,business,False,6.918106906719089,False,False,4
real_ipo,business,False,21.212627024815646,False,True,4
real_ipo,business,True,127.88139838623286,True,False,6
real_ipo,business,False,334.44285712349244,False,False,2
real_ipo,business,True,0.602868292469168,False,False,8
real_ipo,business,False,348.7362293028074,False,False,5
real_ipo,business,True,291.50154783614823,False,True,3
real_ipo,business,False,348.4243495811925,False,False,1
real_ipo,business,False,178.57064852844775,False,False,3
real_ipo,business,True,284.4784702888081,False,False,2
real_ipo,business,False,165.87656610240248,False,False,8
real_ipo,business,False,79.84158701930812,False,False,9
real_ipo,business,True,24.931758883799574,False,False,8
real_ipo,business,True,314.20181027405533,False,False,7
real_ipo,business,False,291.50154783614823,False,True,3
real_ipo,business,True,279.7763240193431,False,False,9
real_ipo,business,True,354.17204355895257,True,False,7
real_ipo,business,False,167.85651514718842,False,False,2
real_ipo,business,False,64.35139495713923,False,False,10
real_ipo,business,True,44.21054787084029,False,True,10
real_ipo,business,True,16.39571287841987,False,False,4
real_ipo,business,False,46.841765181564966,False,False,7
real_ipo,business,False,32.030701595540144,False,False,1
real_ipo,business,True,93.24196557124941,False,False,8
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,214.85623192300605,False,False,11
real_ipo,business,False,241.30010569225908,False,False,0
real_ipo,business,False,286.6579416467911,False,False,8
real_ipo,business,True,264.2864448682834,False,False,10
real_ipo,business,True,359.23437884132574,False,False,11
real_ipo,business,True,36.45094658831812,False,False,11
real_ipo,business,False,140.8787065252233,False,False,0
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,220.43558607136382,False,False,1
real_ipo,business,False,251.25635603827067,False,False,11
real_ipo,business,False,157.25055334888359,False,False,1
real_ipo,business,True,242.64983412886173,False,False,5
real_ipo,business,True,67.57035984187999,False,False,7
real_ipo,business,True,294.1282389130437,True,False,7
real_ipo,business,False,195.7522971235827,False,False,8
real_ipo,business,True,53.6603634281156,False,False,11
real_ipo,business,True,104.25738743461878,False,False,4
real_ipo,business,False,222.03884072761323,False,False,1
real_ipo,business,False,172.96210900076716,False,False,0
real_ipo,business,False,82.62138353728469,False,False,3
real_ipo,business,True,288.4107062414459,False,False,11
real_ipo,business,True,91.77323018629338,False,False,4
real_ipo,business,True,50.83972025401542,False,False,5
real_ipo,business,False,326.54749022038936,False,False,4
real_ipo,business,True,310.2804164290303,False,False,5
real_ipo,business,False,10.305204506396251,False,False,10
real_ipo,business,False,231.55452557543148,False,True,4
real_ipo,business,False,74.40294556273312,False,False,9
real_ipo,business,True,301.9753820053555,False,False,11
real_ipo,business,False,344.7101123758018,False,False,4
real_ipo,business,True,118.25675422553083,True,False,6
real_ipo,business,True,48.06623130812247,False,False,9
real_ipo,business,False,72.56621670315184,False,False,1
real_ipo,business,True,118.25675422553083,True,False,6
real_ipo,business,True,99.09026092580467,False,False,11
real_ipo,business,False,43.55585982185622,False,True,8
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,False,210.72291828235052,False,False,4
real_ipo,business,True,3.9596549609649543,False,False,3
real_ipo,business,False,84.18598320338856,False,False,7
real_ipo,business,False,248.79275328745078,False,False,2
real_ipo,business,True,215.58404074573684,False,False,5
real_ipo,business,True,67.57035984187999,False,False,7
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,130.43614585303305,False,False,10
real_ipo,business,True,303.91266647310823,False,False,2
real_ipo,business,True,50.40043868004445,False,False,3
real_ipo,business,False,250.79550535439984,False,False,0
real_ipo,business,False,303.67958944527606,False,False,4
real_ipo,business,False,288.6242542505676,False,True,4
real_ipo,business,False,104.86637823103456,False,False,9
real_ipo,business,True,183.2396150188775,False,False,6
real_ipo,business,False,340.14341671164925,False,False,11
real_ipo,business,False,14.81364896202939,False,False,8
real_ipo,business,False,192.14998547456386,False,False,7
real_ipo,business,True,188.21952375611522,False,False,3
real_ipo,business,True,280.1755634321171,False,False,3
real_ipo,business,True,351.96840040626057,False,False,1
real_ipo,business,False,345.1605911303577,False,False,4
real_ipo,business,False,351.96840040626057,False,False,1
real_ipo,business,True,184.75709112076262,False,False,0
real_ipo,business,True,266.0609897742496,False,True,3
real_ipo,business,False,192.29583029816172,False,False,10
real_ipo,business,False,1.7955825645943477,False,False,1
real_ipo,business,True,163.27914653946831,False,False,0
real_ipo,business,False,260.5891369494858,False,False,3
real_ipo,business,True,291.0500447748077,True,False,7
real_ipo,business,False,281.5237922679412,False,True,4
real_ipo,business,False,110.33186301834266,False,False,0
real_ipo,business,True,23.93118553802973,False,False,2
real_ipo,business,False,55.56175261317992,False,False,1
real_ipo,business,True,314.6681465963724,False,False,2
real_ipo,business,False,260.18320280950377,False,False,9
real_ipo,business,False,206.06783669146762,False,False,8
real_ipo,business,True,177.79701238914527,False,False,3
real_ipo,business,False,314.0784583421537,False,False,10
real_ipo,business,False,336.9890797714163,False,False,2
real_ipo,business,False,52.63565548615014,False,False,10
real_ipo,business,False,191.45680600365668,False,False,8
real_ipo,business,False,313.4689906612506,False,False,11
real_ipo,business,True,130.27965356945512,False,True,4
real_ipo,business,True,108.458270378648,False,False,8
