name,field,achievement,sun_sign,sun_neptune_aspect,sun_uranus_aspect,venus_neptune_aspect,trop_sun_in_creative_sign,trop_venus_in_creative_sign,trop_creativity_score,sid_sun_in_creative_sign,sid_venus_in_creative_sign,sid_creativity_score,Sun-Moon,Sun-Mercury,Sun-Venus,Sun-Mars,Sun-Jupiter,Sun-Saturn,Sun-Uranus,Sun-Neptune,Sun-Pluto,Sun-Rahu,Sun-Ketu,Moon-Mercury,Moon-Venus,Moon-Mars,Moon-Jupiter,Moon-Saturn,Moon-Uranus,Moon-Neptune,Moon-Pluto,Moon-Rahu,Moon-Ketu,Mercury-Venus,Mercury-Mars,Mercury-Jupiter,Mercury-Saturn,Mercury-Uranus,Mercury-Neptune,Mercury-Pluto,Mercury-Rahu,Mercury-Ketu,Venus-Mars,Venus-Jupiter,Venus-Saturn,Venus-Uranus,Venus-Neptune,Venus-Pluto,Venus-Rahu,Venus-Ketu,Mars-Jupiter,Mars-Saturn,Mars-Uranus,Mars-Neptune,Mars-Pluto,Mars-Rahu,Mars-Ketu,Jupiter-Saturn,Jupiter-Uranus,Jupiter-Neptune,Jupiter-Pluto,Jupiter-Rahu,Jupiter-Ketu,Saturn-Uranus,Saturn-Neptune,Saturn-Pluto,Saturn-Rahu,Saturn-Ketu,Uranus-Neptune,Uranus-Pluto,Uranus-Rahu,Uranus-Ketu,Neptune-Pluto,Neptune-Rahu,Neptune-Ketu,Pluto-Rahu,Pluto-Ketu
Richard Hamilton,artist,Pop Art,Pisces,False,True,False,True,True,4,True,True,4,0.908145570960507,0.9473235351645123,0.9979157730008481,-0.03831362694511976,-0.7305716354639201,-0.8548360324548827,0.997282023195219,-0.9331212641915222,-0.5440958828513025,-0.8285084406388257,0.8285084406388256,0.9943935907787642,0.879237047494802,0.3835527956257946,-0.3775929797953737,-0.5590764644172683,0.8748312865857042,-0.9979421330521173,-0.8453790712770927,-0.5179695370182728,0.5179695370182734,0.9246815732603048,0.28374763066664965,-0.4733902061076773,-0.6436145105356257,0.9211510175837138,-0.9991275457879186,-0.7841556184357114,-0.605517260591691,0.6055172605916915,-0.10271630793948588,-0.7731123116267882,-0.886538818095394,0.9999579480970415,-0.9079739334418659,-0.48881977730621123,-0.8629168820081474,0.8629168820081474,0.7103255463536047,0.5512690898915573,-0.11183419808235552,-0.3235465619924657,-0.8175607170635781,0.591308582366596,-0.5913085823665954,0.9788413712479598,-0.7788965032113571,0.43619014769378744,-0.17541417178440738,0.9876569644299156,-0.9876569644299156,-0.8907444080177213,0.611089689847894,0.029745205238243352,0.998809713155688,-0.998809713155688,-0.9040929768481513,-0.480798828067778,-0.8675149783792917,0.8675149783792918,0.8093880957417099,0.5717526442552293,-0.5717526442552296,-0.019045219132268837,0.019045219132268292
Peter Blake,artist,Pop Art,Cancer,True,False,False,False,False,2,False,False,2,-0.06913585665239358,0.9705237197058367,0.9948803864171033,0.8529521920192831,0.6831496494525499,-0.8681314258347117,0.3297086908737512,0.47037147622079667,0.9535845599415322,-0.2296222029185694,0.22962220291856777,-0.3075269448176505,-0.16959956935721418,0.46177047259595144,-0.7757611757584976,0.5551657984937848,0.9190290754957349,-0.9128765238143672,-0.36633173658487994,0.9868261547561992,-0.9868261547561993,0.9899109139346196,0.702008041185911,0.8390141408677497,-0.9621615188087385,0.0924608630013002,0.6691865466967155,0.9980493404815398,-0.45741970664729237,0.45741970664729187,0.7958334700041194,0.7534537372070518,-0.9138462194747877,0.23261220947645916,0.5571451571920886,0.9791341459003863,-0.32680577178865994,0.3268057717886586,0.20149666451291326,-0.48139349034193923,0.7740265826869842,-0.059434509821275336,0.6561778990277412,0.31218464743894636,-0.3121846474389467,-0.9555259690859754,-0.46420285012257817,0.9657818109872418,0.8713463126142824,-0.8676315805633058,0.8676315805633052,0.18235024496649602,-0.8463437315278274,-0.9772955995781536,0.6824145061039971,-0.6824145061039963,-0.6780377078855074,0.030117861230531593,0.8431482397149345,-0.8431482397149349,0.7142726322212891,-0.9668965451805835,0.9668965451805832,-0.5120434364995087,0.5120434364995079
Jean-Michel Basquiat,artist,Neo-Expressionist,Capricorn,False,True,False,False,True,3,False,False,2,0.552327866790572,0.9898725620903042,0.7236728019983208,-0.9809312845808753,0.9808517753068448,0.9520340862575565,-0.5744830586253399,0.6420285305431804,-0.3837673977240591,-0.37398371685842663,0.37398371685842613,0.4283934869594883,0.9750266643201858,-0.7038151443440399,0.7041053991604017,0.7809181327915813,-0.9996404101440771,-0.2845154995075479,-0.9817614106672297,-0.9796966836822437,0.9796966836822436,0.6183719219818551,-0.9434065731955806,0.9432709631371703,0.8989541536031896,-0.4524693723290632,0.7443635319162388,-0.24879179951634628,-0.23853858960404006,0.23853858960403976,-0.8440059877111069,0.8442251017275588,0.9001394753739116,-0.9806313653618092,-0.0645009393596567,-0.9150208472183217,-0.9107050154195223,0.9107050154195221,-0.9999999164936637,-0.9933510524018004,0.7226110660414029,-0.4807777356322121,0.5559225226608397,0.547103887729168,-0.5471038877291677,0.9933980176551728,-0.7228935020782064,0.4804193546541995,-0.5562621782045342,-0.5474459268122573,0.5474459268122569,-0.7973869388640282,0.37663487750099556,-0.6479217651138018,-0.6398330109325748,0.6398330109325744,0.2587063054403895,0.9763103658038478,0.9739683547546432,-0.973968354754643,0.46158622471839456,0.4709385480829901,-0.4709385480829906,0.999944117876473,-0.999944117876473
Keith Haring,artist,Pop Art,Taurus,False,False,False,False,True,1,False,True,1,-0.9719388994909292,0.9217730045451864,0.7119318244772972,0.37341159718029227,-0.9463261386312697,-0.7490096846098555,0.10134057987023917,-0.9836348517099491,-0.2803518261563294,-0.9772617614930252,0.9772617614930251,-0.8046999818574079,-0.5267618767370715,-0.1447152381923896,0.8437406055865596,0.8838476988237419,-0.33251927008055393,0.9136501489724039,0.04668488924765272,0.8999606591390527,-0.8999606591390527,0.9285223588725463,0.7038845488261164,-0.9976173717820622,-0.43352290885143374,-0.2923208424670627,-0.9765467055447385,-0.6306017000039176,-0.9830263900546449,0.9830263900546449,0.9172955747669255,-0.9006957797250662,-0.0679626762134479,-0.6264856804131009,-0.8268075176965624,-0.8736779191239271,-0.8446460352212182,0.8446460352212181,-0.6532030723322905,0.3349444463707047,-0.8850482043934897,-0.5344414195970029,-0.9951505032615133,-0.5616198172323241,0.5616198172323237,0.4946595441210943,0.22564809402658326,0.9890738327144745,0.5755558426871376,0.9933413455475623,-0.9933413455475623,-0.7350531317901445,0.617376468708313,-0.4260024179014386,0.5914918655795639,-0.5914918655795641,0.07956377095932336,0.9265445458479892,0.11190855303689648,-0.11190855303689637,0.4487118547634954,0.9994720675396976,-0.9994720675396976,0.47751032335791815,-0.47751032335791804
Jeff Koons,artist,Contemporary,Aquarius,False,True,False,True,False,3,False,False,2,0.872657086533324,0.9591398975369004,0.6849898505521672,0.44083259951000425,-0.9935131134074108,0.32948297997428655,-0.9958405753014554,-0.042855424168030946,-0.9027571052844054,0.9048579611024007,-0.9048579611024008,0.6988349330297807,0.9535378945296669,-0.05362725285060383,-0.922528374856463,0.7485913564536687,-0.913520784583222,0.4504867728945443,-0.5777403965590586,0.9975209258396746,-0.9975209258396746,0.4508700675200765,0.67677710342154,-0.9207436884245002,0.04888653182260402,-0.9293716683143407,-0.32377666083485274,-0.9875738567755119,0.7474372659152696,-0.7474372659152697,-0.3519751977028267,-0.7633956562914131,0.9135638324526092,-0.7485211800635136,0.6985277460604831,-0.30499205314459155,0.9299732745364714,-0.9299732745364714,-0.33590125945734056,-0.7022224701664539,-0.3572170808647423,-0.9156567763452528,-0.7840634268473475,0.016774897833690235,-0.01677489783368947,-0.43471344661000433,0.9997418036523139,-0.07103570408222698,0.847985317401236,-0.9473993808951581,0.9473993808951581,-0.4141377520212284,0.9291739658563831,0.10868861783720349,0.7000776960109639,-0.7000776960109639,-0.04835195729932467,0.8598099072881706,-0.9398822453751113,0.9398822453751112,0.4684435340529498,0.38654441967190306,-0.38654441967190317,-0.6337459579555003,0.6337459579555001
Damien Hirst,artist,Contemporary,Gemini,False,False,False,False,False,0,False,False,0,-0.21892417978779416,0.9957352487831452,0.9664557477599374,-0.06355107150567926,0.9946275135632737,0.006154630971008676,0.09832824657325667,-0.8778106145331254,0.04863634335586564,0.9988938786825051,-0.998893878682505,-0.30800933060270874,0.0390223663408331,0.9876823628821225,-0.31875548637894485,-0.9770707904626869,0.9494870329501401,0.6595619904649421,0.9639394628133053,-0.26456284539385483,0.26456284539385516,0.9386394500849757,-0.1553503377287058,0.9999359717457167,0.0983834204060252,0.0060991893546316804,-0.918258695201305,-0.04371868225422021,0.9989718949142455,-0.9989718949142455,0.19489472613696848,0.9346764542600575,-0.25088014738766806,0.35061848501111187,-0.7253399983356908,0.3035341153261376,0.9533100549665958,-0.9533100549665957,-0.16651903247275857,-0.998350819358962,0.9868935541440684,0.5338253875709068,0.9937066408805224,-0.11040720172451361,0.11040720172451396,0.10963824676817505,-0.005217015117342013,-0.9226808316040226,-0.05502108799324646,0.9983949341306597,-0.9983949341306597,-0.9945300140706583,-0.48440138287936657,-0.9984982965275293,0.05316840782625559,-0.05316840782625593,0.39037302161888776,0.9987586503637673,0.051425872759719035,-0.05142587275971892,0.4357474758905893,-0.8993633054705883,0.8993633054705885,0.0016167178870744423,-0.0016167178870740977
Banksy,artist,Street art,Leo,True,False,False,True,False,3,False,False,2,-0.46254114850651223,0.9476776903701581,0.8969413546360286,0.9023117770858875,-0.741585130594275,0.9196430876837116,0.19203776957243707,-0.5289256735351586,0.5068163641674059,-0.6886832733268249,0.688683273326825,-0.721367440104014,-0.8068810910743175,-0.03515815004883103,-0.25176828494609743,-0.7735886091873511,0.7812706744563715,0.9970772177350007,0.529871807933549,0.9613830094851167,-0.9613830094851167,0.9911581531816968,0.7174863186973328,-0.48862627569402495,0.9969039663692817,-0.13129720686235494,-0.7721703343991424,0.20510612639409664,-0.8841105081956859,0.884110508195686,0.6187171384384912,-0.3685384805872336,0.9985224122581094,-0.2616734198434756,-0.849653534051674,0.07342776681342325,-0.9382944659169459,0.9382944659169459,-0.95833751317853,0.6604943176704482,0.5963384531996307,-0.11140856166397875,0.8289241211411527,-0.30884423343499456,0.3088442334349947,-0.41851041519265963,-0.8007847929701183,-0.17709306080311132,-0.9541639976342927,0.02430286514571401,-0.024302865145714354,-0.20883878068715814,-0.8197416089157883,0.12751401926539468,-0.9181147517652485,0.9181147517652485,0.7312986394309635,0.9433369769599295,0.5793139108866818,-0.5793139108866819,0.4635296246265417,0.9795995522210067,-0.9795995522210067,0.27600694051338,-0.2760069405133799
Ai Weiwei,artist,Contemporary,Virgo,True,False,False,False,True,3,True,False,3,0.7359400592871604,0.9379965072858699,0.8169244597295627,0.9903498146159021,0.8730937533440105,-0.0523195411185649,0.8996818962383956,0.5661710505386675,0.9967849246881507,0.3741306439157155,-0.3741306439157154,0.9250038583315392,0.9916905162965367,0.8226701411692607,0.9726403791944961,0.6376153636209784,0.3665498624009928,0.9747492737311315,0.6793264422424997,0.9032145912125096,-0.9032145912125097,0.9661977804364107,0.9769862277021957,0.9879663336604517,0.297094392985864,0.6925720864759414,0.8168014626607442,0.9072063071239092,0.6724032212687642,-0.6724032212687641,0.8889721503427774,0.9944448696252154,0.5332136557108738,0.48319651363803473,0.9379225713747895,0.7680870444681928,0.8404956544097552,-0.8404956544097552,0.9322382170453537,0.08658574246604336,0.8304987879070425,0.6749456064329225,0.9760613997164094,0.49904544420956143,-0.4990454442095613,0.44120473526102133,0.5726675715406574,0.8962038542396582,0.8312221725088337,0.7787954841436324,-0.7787954841436323,-0.4830191346513422,0.7935370200425256,-0.1321653332347336,0.9065315260569773,-0.9065315260569774,0.1495342406111894,0.931767056865345,-0.06824380003790206,0.06824380003790197,0.4983057472909296,0.9762466495061061,-0.976246649506106,0.29862295035171404,-0.29862295035171416
Yayoi Kusama,artist,Contemporary,Aries,False,True,False,False,False,2,True,False,3,-0.81452616681646,0.9269835145153333,0.8136346830078013,-0.055625951028998186,0.7690047220907007,-0.019829311040074776,0.9951924814665943,-0.8462393957674305,-0.25601476920403526,0.6266289101164351,-0.6266289101164351,-0.972659099319484,-0.32545465726973133,0.6245373864333622,-0.2555324053695777,-0.5638612594854768,-0.7537936408201769,0.9983773569968474,0.7693235836754694,-0.0583024986616155,0.058302498661615174,0.5361504190605418,-0.4260856320426573,0.4730732901792254,0.3566468741458864,0.8857901376679064,-0.9843054246301611,-0.5999224663011563,0.28855095436525763,-0.28855095436525774,0.5352171114180259,0.9973298101549177,-0.5973959772458284,0.866662184774424,-0.37877067672080694,0.3536983676011501,0.9629240389550386,-0.9629240389550385,0.595476724189835,-0.9971523381642382,0.04242820426246686,0.5790507784594457,0.9794172144577824,0.7432543205191525,-0.7432543205191527,-0.654366243038454,0.8279141462947361,-0.3101715424492758,0.42106239313642985,0.980054105101303,-0.9800541051013029,-0.1176530972300098,-0.5159177536316935,-0.9614062063607062,-0.7915901743621078,0.7915901743621078,-0.7899892393869097,-0.1601096056900716,0.6999414955742913,-0.699941495574291,0.7316958511829805,-0.11505532779781255,0.11505532779781244,0.5929191035841661,-0.5929191035841664
Marina Abramovic,artist,Performance art,Sagittarius,True,False,False,False,False,2,False,True,3,0.27937488647571573,0.9588260533120938,0.9438683409927994,0.9859064064477918,0.917109746617519,-0.48310866752211595,-0.9759918160128702,0.5387968338344988,-0.4126843849805733,-0.9974808518532966,0.9974808518532966,-0.004814049245035279,-0.05347606232622755,0.43607385499314444,-0.1265445803415624,-0.9756658569015231,-0.48180217550166715,-0.6583654146347822,-0.9898986484272737,-0.34678280819531127,0.34678280819531093,0.9988149970625749,0.8978011717611478,0.9925586185920062,-0.2145632650595709,-0.8739504410422188,0.7558591476193305,-0.13700975331682425,-0.936265160881955,0.936265160881955,0.8753037139708365,0.9973086616145953,-0.16677420503428647,-0.8492612899536577,0.7868282436245458,-0.08863807123637597,-0.9180588034355511,0.9180588034355512,0.8374936431220369,-0.6227792691827887,-0.9986752514340655,0.39026559505368136,-0.5592554199150623,-0.9952902399055923,0.9952902399055923,-0.0940348126573305,-0.8082660762315473,0.8299600388868228,-0.01537075296130109,-0.8865217565487268,0.8865217565487268,0.6622134624603724,0.47730595149140775,0.9968966820730945,0.5440006081909917,-0.5440006081909918,-0.3423727336532953,0.6011715135943124,0.988983571702718,-0.988983571702718,0.5449998414306065,-0.47768030088625785,0.47768030088625774,0.47625875482862,-0.4762587548286201
Cindy Sherman,artist,Photography,Capricorn,False,True,False,False,False,2,False,False,2,-0.996687347944504,0.9985366085521044,0.9990321281343533,0.3247135693811278,-0.7469709682038552,0.16933290498129774,-0.9898763358483463,-0.04961906728257808,-0.9026879092506208,0.9963822578914665,-0.9963822578914665,-0.9996270475498678,-0.9921453295716316,-0.24671637026913038,0.6904246961409927,-0.08861790254456253,0.9750540563320297,0.13068305137366942,0.9346929508587545,-0.986169910562233,0.986169910562233,0.9951913683960454,0.2730888955620475,-0.7099224401856677,0.11578612447385737,-0.9807520552846319,-0.10355979391063405,-0.9246373043405549,0.9903281929621979,-0.9903281929621979,0.3660022092335571,-0.7754926738038808,0.21252024091377544,-0.9951613686720578,-0.0056387836168798515,-0.8828870391592893,0.999156061198038,-0.999156061198038,-0.8713812791717602,0.9871385320313842,-0.4556678140922128,0.9285353794222767,0.11386415991567173,0.4039184054709934,-0.4039184054709935,-0.7817421656498124,0.8337736643910514,-0.6269736928277699,0.3881965863313902,-0.8007712512798473,0.8007712512798473,-0.30750149362820717,0.9759427740606614,0.2712271662858401,0.25247771276440006,-0.25247771276439995,-0.09264094742192742,0.8324764231619346,-0.9983573084590728,0.9983573084590728,0.4745563734887845,0.03544044079561216,-0.03544044079561204,-0.862853659280003,0.862853659280003
Gerhard Richter,artist,Contemporary,Aquarius,False,False,False,True,True,2,False,True,1,0.8404977357142158,0.975905222474038,0.8029050608724467,0.9994699258268191,-0.9993010558176696,0.9326838679627002,0.547884256547292,-0.9535194779400221,-0.874239722567897,0.7987925268812072,-0.7987925268812078,0.7020248694258807,0.997819592074903,0.8224130929943938,-0.8196562462963979,0.5884887576096729,0.9137531102911377,-0.9646968452231269,-0.4717482781208569,0.9973428235932665,-0.9973428235932666,0.6534917757740009,0.982491385816887,-0.9833796383385754,0.9889128281654649,0.3521512925649673,-0.8647956784343802,-0.9591075147437456,0.6482783314387278,-0.6482783314387286,0.7830728405750472,-0.7800603183499544,0.5338438779059949,0.9385747607495301,-0.9452113406727654,-0.41252486656534487,0.9999764203164765,-0.9999764203164765,-0.9999883396025353,0.9439321163689415,0.5203593115030843,-0.9432040164880049,-0.8895818774061428,0.7787834412709976,-0.7787834412709983,-0.9455154023739644,-0.5162294064688925,0.9415887078726431,0.891777341673653,-0.7757450709547037,0.7757450709547042,0.2092620028657744,-0.7806435436511439,-0.990504669656624,0.5280244789356969,-0.5280244789356977,-0.7744983323443193,-0.07283974472125605,0.9409223445163429,-0.9409223445163427,0.6873098731060602,-0.9429471842753048,0.9429471842753051,-0.40625946376730443,0.4062594637673057
Anselm Kiefer,artist,Neo-Expressionist,Pisces,False,False,False,True,False,1,True,False,1,0.2643295888977166,0.9924805174461948,0.7557514677078652,0.8616246706904687,-0.9951123496311499,-0.28032525040407263,0.14380715190786342,-0.9511337992970902,-0.7742707739280859,-0.4822597190514204,0.4822597190514207,0.14429283053513314,-0.4317993320432026,0.7172466911343357,-0.167800674876348,-0.9998618210394805,-0.9163953522886791,0.04638370720032005,-0.8150080265935474,-0.9723455851237457,0.9723455851237457,0.8302250663064917,0.7930206969205666,-0.999716793403093,-0.16072237061874955,0.2638562161165604,-0.9817771554643934,-0.6909855596985797,-0.37140514219199716,0.3714051421919979,0.31880328227507854,-0.8167244001624299,0.4167458253930851,0.7567342391762749,-0.921027359177069,-0.17072611989523703,0.20920612372795896,-0.20920612372795885,-0.8072935722979216,-0.7287311185904715,-0.3783626256247404,-0.6628007843680755,-0.9883335412940456,-0.8601515124886958,0.860151512488696,0.18416522574680305,-0.2408270827228013,0.976976684173078,0.7079925145812112,0.3933954778859833,-0.3933954778859838,0.9096147881827409,-0.02977174770361251,0.8245278576271862,0.9760935775406804,-0.9760935775406804,-0.44234935085999993,0.5149307266342245,0.7975702188810222,-0.797570218881022,0.541022909705735,0.18819434428131318,-0.18819434428131349,0.9277980165357753,-0.9277980165357755
Georg Baselitz,artist,Neo-Expressionist,Aquarius,False,False,False,True,True,2,False,False,0,0.03137281321528815,0.9125989180698664,0.9988043437909626,0.6171184451304826,0.996126907081463,0.5317726877482993,-0.11989189789229542,-0.6684575800603014,-0.997655086397556,0.5214870301386164,-0.5214870301386165,0.4372855197962205,0.08019766568985842,-0.7671221949065847,-0.05663257193608559,-0.8297870450050281,-0.9960596012492683,0.7224127654082099,-0.09970771120411119,0.8691997089696497,-0.8691997089696497,0.9314952720001013,0.2414650069606456,0.8731147933488955,0.13904031015070611,-0.5153201015095414,-0.30594691680751424,-0.9384419370184081,0.8247686319571346,-0.8247686319571346,0.5779133068882404,0.9906374371325893,0.48973558395510497,-0.16828235608136127,-0.6312990407343416,-0.9998081263702361,0.5625763056496433,-0.562576305649643,0.6839155542047078,0.9945570393006001,0.7072070374726436,-0.9977524793202118,-0.5618162585619036,-0.3495850403673723,0.349585040367372,0.6041774604754174,-0.032134610918449165,-0.731264428684595,-0.9877731514170441,0.444442605757821,-0.44444260575782113,0.7770232546191226,-0.9853400142750636,-0.4725629465921866,-0.44530168163528033,0.4453016816352798,-0.6582429156421622,0.18755924025631585,-0.9096266792631065,0.9096266792631066,0.6159862335269742,0.28601980845678526,-0.28601980845678515,-0.5786630871570116,0.5786630871570115
Lucian Freud,artist,Figurative,Sagittarius,True,False,False,False,False,2,False,False,2,-0.6540779130629947,0.9998639608883787,0.93943481171749,0.3066736271666885,0.8022800388611837,0.5324407446111854,0.10109186129619843,-0.46216594971150227,-0.9062333214924838,0.1790928008741512,-0.17909280087415108,-0.666465618964057,-0.3552150584985785,-0.9205669837369551,-0.07320607045788156,0.29203312812915605,-0.8186740329114204,0.9730872165358959,0.9125479085128562,0.6270567632707823,-0.6270567632707825,0.933653982365859,0.32233136137849544,0.7923247005229344,0.518406483472873,0.11748784330172818,-0.47673005481268854,-0.9130834357125959,0.1628408801213738,-0.16284088012137368,-0.038113335088834396,0.9582803255285419,0.7903011024952297,-0.24600266442512045,-0.13024615423984384,-0.7064494524693157,0.5054324936801698,-0.5054324936801698,-0.3221456319712858,-0.6423944924226885,0.9779408852395136,-0.9857971856167661,-0.6803241099508148,-0.8815029300783644,0.8815029300783644,0.932463405811269,-0.5127857639134106,0.15858293399640347,-0.47467653458071835,0.7309790899604567,-0.7309790899604567,-0.7883054816949235,0.5045656614760667,-0.1246478717835906,0.9281380565217161,-0.9281380565217161,-0.9289717148310488,-0.5122248793346237,-0.9606872825183164,0.9606872825183164,0.7937468740496655,0.7896853499867097,-0.7896853499867098,0.2536426580531104,-0.25364265805310987
Francis Bacon,artist,Figurative,Scorpio,False,False,False,False,False,0,True,False,1,-0.9945574351108121,0.9487384046813518,0.716649647502777,-0.7786033582249958,0.8568997605123928,-0.9621280868927866,0.29071666750555686,-0.2603895115873977,-0.6116762231572845,-0.8352401495798842,0.8352401495798842,-0.9765053030543281,-0.6400838142782257,0.8397465467904953,-0.9059440911978955,0.9852935414676368,-0.18944469368267652,0.15837672089407223,0.5259217529483932,0.7734018730109989,-0.7734018730109989,0.45948058503995015,-0.9370252407161322,0.9758985285621727,-0.998965771274081,-0.026597338628086487,0.05811786982854559,-0.3302811665237369,-0.6186263262595565,0.6186263262595566,-0.12033496697969227,0.2545818217077689,-0.4993899771455147,0.8756526369513316,-0.8599825017171071,-0.9901028008439873,-0.9820829389699164,0.9820829389699164,-0.9906591056576733,0.9201757262943537,0.3740604659930461,-0.40312921109586286,-0.020180200013586787,0.3052587228575961,-0.3052587228575964,-0.9649668641034328,-0.24410389868119897,0.2745730812325208,-0.11634231714314082,-0.43226049575642583,0.4322604957564257,-0.01888262024261829,-0.012666080223579741,0.37285654054306283,0.6537104882326101,-0.6537104882326099,-0.9995023349401377,-0.9347640748236573,-0.7689535823303364,0.7689535823303364,0.9230919378112398,0.7484040833497151,-0.7484040833497153,0.9459153503668981,-0.945915350366898
Jenny Saville,artist,Contemporary,Taurus,False,False,False,False,False,0,False,False,0,0.9193812896181013,0.9987228642918752,0.9045840820424507,0.896910026948609,-0.9543044288716147,0.9977977323549245,-0.751116504037505,-0.9728771771484256,-0.6208734605933031,0.38826481817048175,-0.3882648181704831,0.9380814847227166,0.9993484052982547,0.9985545794541248,-0.7598171784449684,0.8912644464505572,-0.4308731207105306,-0.9854397575095385,-0.26245435632496183,-0.00554362628815504,0.005543626288153807,0.9249668020924704,0.9181067746957841,-0.9379873551576478,0.993172168545574,-0.7168030374306412,-0.9833219295724032,-0.5804744771444063,0.34120898020093704,-0.341208980200938,0.9998438658344583,-0.7358561561793876,0.8743157292586529,-0.39802083873194444,-0.9786607978483581,-0.22745479950341743,-0.04163329312617216,0.04163329312617093,-0.7237759490110447,0.8656027430688081,-0.3817482627931534,-0.9748770328085223,-0.21021202599634772,-0.059281897703953666,0.059281897703953326,-0.9720246352798984,0.9140763836711358,0.8592935338829834,0.8267631956906418,-0.6459146649089963,0.645914664908997,-0.7932514805334171,-0.9553910056387401,-0.6715030315284579,0.4485361376718422,-0.4485361376718431,0.5780321488060848,0.9838624412994945,-0.9000100526257784,0.9000100526257788,0.42269758398293233,-0.16455942969885293,0.16455942969885393,-0.9634746319448141,0.9634746319448144
Takashi Murakami,artist,Superflat,Aquarius,False,False,False,True,True,2,False,False,0,0.6758555160046403,0.9890491685599803,0.9997740504691742,0.9762439443843381,0.995190164270963,0.9883292893160099,-0.956105166129197,0.02257769293682472,-0.8882199597846159,-0.9947056469956711,0.9947056469956712,0.5596781292009129,0.6600358808227348,0.8194962257591315,0.600403485800601,0.7802421159964797,-0.4302204517389287,0.7521055205872413,-0.2617012850333307,-0.5965358753004337,0.5965358753004336,0.9919628954332141,0.9335750810259849,0.9987498499213461,0.9550240460160881,-0.9888813350196689,-0.12521831937324568,-0.9462971212539553,-0.9989795303523908,0.9989795303523908,0.9714175778632228,0.9970476502191392,0.9848678862003309,-0.9621178572351011,0.0013212932529711409,-0.8977849945667913,-0.9966653433875888,0.9966653433875888,0.9503225398744952,0.9978570426509382,-0.8699011592822355,0.23866042410379842,-0.7675751788201345,-0.9488087955349812,0.9488087955349812,0.9686527961138729,-0.9802116241215795,-0.07546784647741721,-0.9289532782052468,-0.9999883470970294,0.9999883470970294,-0.9003096763566525,0.1746079474497224,-0.8078694039072422,-0.9674422445823659,0.9674422445823659,0.27136239533333884,0.9838522010243764,0.9811558359937651,-0.9811558359937651,0.4392473728076809,0.08028079455107848,-0.08028079455107857,0.9307296141836767,-0.9307296141836767
Kara Walker,artist,Contemporary,Sagittarius,True,False,True,False,False,3,False,True,4,-0.8798462085447377,0.995021146254254,0.9692124085449001,0.31301239965336286,0.7912916811812629,-0.8596763612859892,0.5546516944629233,0.9955349343834228,0.39083937293680515,-0.23511899852878307,0.23511899852878318,-0.922831760260713,-0.7357367997617752,-0.7267790843408065,-0.4056234669206377,0.5136023736202874,-0.09255384279078924,-0.8310561685047254,0.09357738242437438,-0.25506683294635973,0.25506683294635984,0.9398469537572411,0.40610977168272544,0.7264134962203636,-0.8044838791177542,0.46896145845631154,0.9811706425961749,0.29715679925107097,-0.13707826960829933,0.13707826960829944,0.06952247129919811,0.9174819395925286,-0.9589909235950969,0.7424557897791582,0.9881270380675601,0.6054474025502155,-0.4672038234228824,0.4672038234228825,-0.33302935864607913,0.2160795537209503,-0.6166568175751271,0.22196433301269666,-0.7518673849482995,0.849529175333117,-0.8495291753331171,-0.9926016090802204,0.94765892166592,0.8454745650515559,0.8720722811226771,-0.7803458494143902,0.7803458494143903,-0.9018812644199372,-0.9040579041597396,-0.8062017364257774,0.6986447536868042,-0.6986447536868043,0.6307186011004595,0.9826775789234261,-0.9391656662143015,0.9391656662143015,0.4759798868059167,-0.325816822344845,0.3258168223448451,-0.9865490612578032,0.9865490612578031
Auguste Rodin,artist,Sculptor,Scorpio,False,True,False,False,False,2,True,False,3,-0.781367738821445,0.9237819914604325,0.8786691241691716,0.48580057100758983,0.9920582897404743,0.8651333630439343,-0.4431851802234721,0.14016137166972065,-0.849425367843524,-0.046943839682078346,0.04694383968207847,-0.9607819365691482,-0.9845146260916082,0.16589253601385842,-0.8536573356169183,-0.9889849836453953,-0.21314530472101542,-0.7274280413905112,0.3343859061245994,-0.5867024536316351,0.5867024536316348,0.9945161188635319,0.11407607764550887,0.9646087195865388,0.9912444546899682,-0.06614652711106782,0.508617466652044,-0.5826142323493047,0.3391308023187975,-0.3391308023187974,0.009549808271831349,0.9317417965999268,0.9996177294703388,0.03857057501480346,0.5958738106023123,-0.4944192025881142,0.435656764437593,-0.43565676443759305,0.37200289798216907,-0.018100274597141388,-0.9988419703903603,-0.7973509781661202,-0.8739055631490332,-0.895911388567138,0.8959113885671379,0.9213461473869902,-0.32691347760139466,0.26358561719638174,-0.7763048113386136,0.07906927901832633,-0.07906927901832621,0.06618295038442465,0.6178492818082555,-0.470198173684674,0.46037627007082316,-0.46037627007082305,0.8254636873969542,0.8495067506593441,0.9162466112839877,-0.9162466112839878,0.4034429583143712,0.9824573735173877,-0.9824573735173877,0.5670022739357133,-0.5670022739357135
