name,field,sun_lon,conjunctions,num_conjunctions,has_royal_star
Syd Barrett,cancer,285.5831729693974,Vega,1,False
Jack Bruce,disease,52.81706850370532,None,0,False
Ginger Baker,disease,145.60463030256096,None,0,False
Alvin Lee,cardiac,267.48552576634603,None,0,False
Gary Brooker,cancer,67.73298816026339,None,0,False
Keith Relf,accident,0.9904547021263104,None,0,False
Paul Kossoff,cardiac,171.09895718407424,None,0,False
Andy Fraser,disease,101.47605669937246,None,0,False
Lowell George,cardiac,23.190575552984267,None,0,False
Tim Buckley,overdose,324.9577787681699,None,0,False
Jeff Buckley,accident,234.6905884715477,None,0,False
Nick Drake,overdose,88.08539040066073,None,0,False
Sandy Denny,accident,285.3351553424264,Vega,1,False
Richard Manuel,suicide,12.857551326602925,None,0,False
Rick Danko,cardiac,276.90235572634185,None,0,False
Levon Helm,cancer,65.06701782040797,None,0,False
Robbie Robertson,disease,102.59016712086436,Sirius,1,False
Doug Sahm,cardiac,223.686976557955,None,0,False
Gram Parsons,overdose,222.47322589427415,None,0,False
Clarence White,accident,76.58660535068908,None,0,False
Gene Clark,disease,235.02887331493005,None,0,False
Michael Clarke,disease,72.29481350580124,None,0,False
Skip Battin,disease,329.15847673584693,None,0,False
Randy Meisner,disease,347.3177974519661,None,0,False
JD Souther,natural,219.70959775707797,None,0,False
Warren Zevon,cancer,303.6669283044769,None,0,False
Dan Fogelberg,cancer,139.93129430305788,None,0,False
Harry Chapin,accident,254.75530721510805,None,0,False
Jim Croce,accident,289.37916822619155,None,0,False
John Denver,accident,279.10782362713695,None,0,False
Gordon Lightfoot,natural,234.48315571459383,None,0,False
Gerry Rafferty,disease,25.656450813206774,Algol,1,False
Bobby Hatfield,cardiac,137.6831555970254,None,0,False
Sonny Bono,accident,326.89627868017305,None,0,False
Davy Jones,cardiac,278.44592424492896,None,0,False
Peter Tork,cancer,324.1611168391655,None,0,False
Michael Nesmith,cardiac,278.16422401858995,None,0,False
David Cassidy,disease,22.009838196740418,None,0,False
Andy Williams,cancer,250.33033987643557,Antares,1,True
Perry Como,disease,57.155088825478984,None,0,False
Mel Torme,cardiac,170.16053116985523,None,0,False
Rosemary Clooney,cancer,62.08851834573194,None,0,False
Peggy Lee,cardiac,64.76703630011066,None,0,False
Eydie Gorme,natural,143.34386054332023,None,0,False
Vic Damone,disease,81.24199625465938,None,0,False
Jerry Vale,natural,105.58274763176884,Sirius,1,False
Julius La Rosa,natural,281.3874478122181,None,0,False
Eddie Fisher,disease,137.57916326413573,None,0,False
Robert Goulet,disease,243.79798143513756,None,0,False
John Gary,cancer,247.0803570652452,None,0,False
Brook Benton,disease,175.58364781435435,None,0,False
Lou Rawls,cancer,248.86224317049695,Antares,1,True
Bobby Bland,natural,306.84170844877167,None,0,False
Junior Parker,disease,6.608274810246302,None,0,False
Little Walter,homicide,40.37737468233902,None,0,False
Sonny Boy Williamson II,cardiac,253.011086848838,None,0,False
Elmore James,cardiac,306.7601443199,None,0,False
Robert Johnson,homicide,46.77328979216448,None,0,False
Bessie Smith,accident,25.49188074156634,Algol,1,False
Ma Rainey,cardiac,36.15090724658111,None,0,False
Lead Belly,disease,299.9286400582026,None,0,False
Blind Lemon Jefferson,cardiac,181.64230980072716,None,0,False
Son House,disease,359.9472669965313,None,0,False
Skip James,cancer,77.69763632414295,None,0,False
Mississippi John Hurt,cardiac,348.1672566206031,None,0,False
Bukka White,cancer,229.4750909106793,None,0,False
Big Bill Broonzy,cancer,93.69416395553074,None,0,False
Tampa Red,natural,286.79960296549984,Vega,1,False
Lonnie Johnson,accident,319.55441704471275,None,0,False
Eddie Lang,disease,211.13850644856495,None,0,False
Django Reinhardt,cardiac,302.628138911585,None,0,False
Charlie Christian,disease,125.9996099780938,None,0,False
Wes Montgomery,cardiac,344.8996470009739,None,0,False
Grant Green,cardiac,74.85273538055786,None,0,False
Kenny Burrell,natural,127.31084309526453,None,0,False
Joe Pass,cancer,292.8421420296636,None,0,False
Tal Farlow,cancer,76.16873841868295,None,0,False
Barney Kessel,disease,203.08747957945442,Spica,1,True
Herb Ellis,disease,131.53632659929775,None,0,False
Jim Hall,natural,251.62356926156582,Antares,1,True
Johnny Smith,natural,93.12329663600259,None,0,False
Gabor Szabo,disease,347.75731303241406,None,0,False
Larry Coryell,cardiac,11.871388902674939,None,0,False
Allan Holdsworth,cardiac,133.40854738009193,None,0,False
Shawn Lane,disease,0.15201150627459373,None,0,False
Michael Hedges,accident,279.5298013053356,None,0,False
Bert Jansch,cancer,220.19562419171697,None,0,False
John Renbourn,cardiac,135.78616063236578,None,0,False
Davey Graham,cancer,244.096797279274,None,0,False
Ewan MacColl,cardiac,304.4506871094926,None,0,False
Pete Seeger,natural,41.997771436006296,None,0,False
Woody Guthrie,disease,111.63906038624953,None,0,False
Cisco Houston,cancer,144.71969989669265,None,0,False
Dave Van Ronk,cardiac,98.48906430570919,None,0,False
Phil Ochs,suicide,267.45792283397645,None,0,False
Tim Hardin,overdose,271.2848594773402,None,0,False
Fred Neil,natural,355.7346705327553,None,0,False
Tim Rose,disease,180.29545957495347,None,0,False
John Prine,disease,196.57730022368366,None,0,False
Steve Goodman,disease,122.4218358132251,None,0,False
Townes Van Zandt,cardiac,346.8058594135524,None,0,False
Blaze Foley,homicide,266.24822492243226,None,0,False
Guy Clark,disease,223.686976557955,None,0,False
Jerry Jeff Walker,cancer,355.2687211298103,None,0,False
Billy Joe Shaver,cardiac,142.71860770572397,None,0,False
Merle Haggard,disease,16.270046982030575,None,0,False
George Jones,disease,168.7569940878496,None,0,False
Tammy Wynette,disease,44.34992408349211,None,0,False
Conway Twitty,disease,158.57993914999082,None,0,False
Loretta Lynn,natural,24.322393002911312,Algol,1,False
Patsy Cline,accident,165.60523833097704,None,0,False
Hank Williams,cardiac,173.56320677977206,None,0,False
Waylon Jennings,disease,83.94843036251758,None,0,False
Roger Miller,cancer,280.93268249199576,None,0,False
Marty Robbins,cardiac,182.87037846994656,None,0,False
Jim Reeves,accident,146.43351125886295,None,0,False
Eddie Rabbitt,cancer,244.8636417179966,None,0,False
Keith Whitley,overdose,98.88066151157774,None,0,False
Mindy McCready,suicide,247.6524764121245,None,0,False
Troy Gentry,accident,15.010477384534097,None,0,False
Errol Flynn,cardiac,88.48534172900946,None,0,False
Tyrone Power,cardiac,44.13970537431077,None,0,False
Gene Kelly,cardiac,149.9589554216156,Regulus,1,True
Fred Astaire,disease,49.959444281592404,None,0,False
Ginger Rogers,cardiac,112.56694454195323,None,0,False
Gene Tierney,disease,236.87471703656374,None,0,False
Linda Darnell,accident,202.0950942677172,Spica,1,True
Susan Hayward,cancer,98.19364643592104,None,0,False
Dorothy Lamour,cardiac,257.59861606371965,None,0,False
Paulette Goddard,cardiac,72.01039337784134,None,0,False
Ann Sheridan,cancer,331.7895946178772,None,0,False
Hedy Lamarr,cardiac,226.64574926497377,None,0,False
Greer Garson,cardiac,185.89902791319247,None,0,False
Norma Shearer,disease,136.90362004808284,None,0,False
Claudette Colbert,cardiac,169.50922877156094,None,0,False
Irene Dunne,cardiac,268.6849628303343,None,0,False
Myrna Loy,natural,129.49270875049365,None,0,False
Rosalind Russell,cancer,72.704875113114,None,0,False
Jean Arthur,cardiac,203.65847542829968,Spica,1,True
Madeleine Carroll,cancer,336.99457753390567,None,0,False
Frances Dee,natural,243.6098007495093,None,0,False
Miriam Hopkins,cardiac,204.17233485506168,Spica,1,True
Kay Francis,cancer,292.66790219940157,None,0,False
Constance Bennett,disease,208.65893154181413,None,0,False
Joan Bennett,cardiac,338.0269278045465,None,0,False
Mary Astor,cardiac,42.12992968361452,None,0,False
Olivia de Havilland,natural,99.28316681758166,None,0,False
Joan Fontaine,natural,208.51704649886557,None,0,False
Ida Lupino,cardiac,314.87813972415563,None,0,False
Ann Sothern,cardiac,301.8583815518215,None,0,False
Donna Reed,cancer,307.0348663770797,None,0,False
June Allyson,disease,193.6404702448807,None,0,False
Gloria DeHaven,cardiac,120.08969805465141,None,0,False
Esther Williams,natural,135.37067058718148,None,0,False
Jane Powell,natural,11.269961154584697,None,0,False
Cyd Charisse,cardiac,347.14362448409395,None,0,False
Ann Miller,cancer,21.558254386619893,None,0,False
Vera-Ellen,cancer,327.29671146616323,None,0,False
Betty Hutton,disease,337.3637069760758,None,0,False
Dorothy McGuire,cardiac,83.06640680477963,None,0,False
Teresa Wright,cardiac,213.26004880629344,None,0,False
Jane Wyman,natural,284.1866035230633,Vega,1,False
Patricia Neal,cancer,299.4187245534724,None,0,False
Kim Stanley,cancer,322.27105678649497,None,0,False
Geraldine Page,cardiac,239.92532074310398,None,0,False
Kim Hunter,cardiac,229.32454238264015,None,0,False
Lee Remick,cancer,261.57426109262,None,0,False
Jean Simmons,cancer,311.14738332053935,None,0,False
Janet Leigh,disease,103.41780325657851,Sirius,1,False
Sandra Dee,disease,32.69617368750623,None,0,False
Troy Donahue,cardiac,306.39282775512476,None,0,False
Tab Hunter,cardiac,108.21475625344816,None,0,False
Sal Mineo,homicide,289.35299492078155,None,0,False
Nick Adams,overdose,107.26098738204396,None,0,False
Brandon de Wilde,accident,18.9980828533337,None,0,False
Bobby Driscoll,overdose,342.5067750411936,None,0,False
Brad Renfro,overdose,122.21879633908144,None,0,False
Jonathan Brandis,suicide,23.684064295401754,None,0,False
Lee Thompson Young,suicide,311.81498032736704,None,0,False
Corey Haim,disease,271.00191925419415,None,0,False
Andrew Koenig,suicide,144.620487619559,None,0,False
Dana Plato,overdose,225.1150007680506,None,0,False
Gary Coleman,disease,318.7951357766755,None,0,False
Dustin Diamond,cancer,287.0865358238293,Vega,1,False
Anissa Jones,overdose,350.4103665151971,None,0,False
Scotty Beckett,overdose,190.77303677768907,None,0,False
Carl Switzer,homicide,133.98085912259532,None,0,False
Darla Hood,cardiac,221.10468130669807,None,0,False
Spanky McFarland,cardiac,189.03510404305555,None,0,False
Buckwheat Thomas,cardiac,350.9524429967819,None,0,False
Jackie Cooper,natural,171.8474259936783,None,0,False
Jackie Coogan,cardiac,212.23184879770034,None,0,False
Mickey Rooney,natural,180.1407295083209,None,0,False
Shirley Temple,disease,33.44259553919294,None,0,False
Deanna Durbin,natural,251.81866393559014,None,0,False
Jane Withers,natural,21.823762383485146,None,0,False
Roddy McDowall,cancer,174.332782743195,None,0,False
Dean Stockwell,natural,344.38901716057836,None,0,False
Richard Jaeckel,cancer,196.42465884501584,None,0,False
Jeffrey Hunter,accident,242.46618964035807,None,0,False
John Saxon,disease,132.8558365784697,None,0,False
Robert Conrad,cardiac,339.97978682141223,None,0,False
Clint Walker,cardiac,68.07747755476136,Aldebaran,1,True
Dale Robertson,disease,111.01277085116195,None,0,False
Audie Murphy,accident,88.6148163973467,None,0,False
James Arness,natural,64.21273895950453,None,0,False
Peter Graves,cardiac,357.1423043070531,None,0,False
Hugh OBrian,natural,28.90782390070178,None,0,False
Jack Palance,natural,328.79076700497785,None,0,False
Lee Marvin,cardiac,329.5861854531368,None,0,False
Charles Bronson,disease,220.53658276185593,None,0,False
James Coburn,cardiac,157.81037549353823,None,0,False
Robert Vaughn,disease,239.99292674368235,None,0,False
David McCallum,natural,176.08474747207308,None,0,False
Martin Landau,disease,88.88235756520693,None,0,False
George Peppard,disease,188.05122390254178,None,0,False
Michael Parks,cardiac,34.14735133373334,None,0,False
Richard Crenna,cancer,247.52946718375094,None,0,False
Raymond Burr,cancer,59.84066899613675,None,0,False
William Talman,cancer,314.6019929737563,None,0,False
William Hopper,disease,305.4671515834166,None,0,False
Lee J Cobb,cardiac,255.2909114894721,None,0,False
E G Marshall,cancer,86.3841692136212,None,0,False
Edward G Robinson,cancer,260.7478423914142,None,0,False
James Cagney,cardiac,114.64351881508091,None,0,False
Pat OBrien,cardiac,228.9057772401007,None,0,False
George Raft,disease,182.68910203662494,None,0,False
Franchot Tone,cancer,338.2416785938615,None,0,False
Robert Young,disease,332.724557846422,None,0,False
Walter Pidgeon,cardiac,180.70182922961868,None,0,False
Van Johnson,natural,151.92419368875758,None,0,False
Robert Walker,overdose,199.34203933473748,None,0,False
John Hodiak,cardiac,25.649631402325813,Algol,1,False
Van Heflin,cardiac,260.62061334830895,None,0,False
Dane Clark,natural,328.4900907106678,None,0,False
Mark Stevens,cancer,261.17791844697797,None,0,False
Cornel Wilde,disease,199.77965656150613,None,0,False
Victor Mature,cancer,309.0071450680537,None,0,False
Tony Curtis,cardiac,72.37140478857212,None,0,False
Robert Stack,cardiac,292.2664516156406,None,0,False
Jeff Chandler,disease,262.7189067636767,None,0,False
John Payne,cardiac,61.96437276214371,None,0,False
Rory Calhoun,disease,135.13502223361763,None,0,False
Rod Cameron,cancer,254.52246712817748,None,0,False
Randolph Scott,cardiac,303.56637767007976,None,0,False
Joel McCrea,disease,222.41437684347372,None,0,False
Glenn Ford,cardiac,40.766002243739884,None,0,False
Dana Andrews,disease,280.46708975170475,None,0,False
Zachary Scott,cancer,332.03115650122544,None,0,False
Farley Granger,natural,99.10669425205269,None,0,False
Louis Jourdan,natural,87.63169907155253,None,0,False
Fernando Lamas,cancer,288.1563723698617,None,0,False
Ricardo Montalban,cardiac,242.93831516342738,None,0,False
Gilbert Roland,cancer,258.80254027491594,None,0,False
Cesar Romero,disease,325.6704724855498,None,0,False
Anthony Quinn,disease,30.0821569558863,None,0,False
Rossano Brazzi,disease,175.22098101673487,None,0,False
Maximilian Schell,disease,255.68364385143596,None,0,False
Oskar Werner,cardiac,230.33123132631985,None,0,False
Hardy Kruger,natural,22.3268100066213,None,0,False
Horst Buchholz,disease,251.90460431562317,None,0,False
Curt Jurgens,cardiac,260.40552691879276,None,0,False
James Mason,cardiac,53.99193030192419,None,0,False
Rex Harrison,cancer,344.5316784655702,None,0,False
Trevor Howard,disease,185.72971334489887,None,0,False
Michael Redgrave,disease,359.4850543151314,None,0,False
Ralph Richardson,cardiac,266.6651667628461,None,0,False
John Gielgud,natural,24.106638558106635,None,0,False
Laurence Olivier,disease,59.95780502073885,None,0,False
Robert Donat,disease,357.2298470957416,None,0,False
Leslie Howard,accident,13.954290978237834,None,0,False
David Niven,disease,340.03396353070303,None,0,False
George Sanders,suicide,100.62176422028088,None,0,False
Herbert Marshall,cardiac,62.262901940467685,None,0,False
Claude Rains,disease,228.3153318828221,None,0,False
Basil Rathbone,cardiac,82.86697955568175,None,0,False
Boris Karloff,disease,240.9181995908986,None,0,False
Bela Lugosi,cardiac,207.00709188598697,None,0,False
Peter Lorre,cardiac,94.41537095059483,None,0,False
Sydney Greenstreet,disease,275.41628645266593,None,0,False
Vincent Price,cancer,65.07203433423763,None,0,False
Christopher Lee,cardiac,65.39796256161486,None,0,False
Peter Cushing,cancer,64.60853439790672,None,0,False
Donald Pleasence,cardiac,191.19544116424515,None,0,False
Herbert Lom,natural,290.723955549705,None,0,False
Omar Sharif,cardiac,20.401947648326836,None,0,False
Albert Finney,disease,48.66832645058411,None,0,False
Peter OToole,natural,129.94830369869615,None,0,False
Richard Harris,cancer,187.583387791764,None,0,False
Sean Connery,disease,151.7951265930758,Regulus,1,True
Roger Moore,cancer,199.67645145851063,None,0,False
David Hemmings,cardiac,235.76379315246857,None,0,False
Oliver Reed,cardiac,324.1420059693095,None,0,False
Richard Attenborough,natural,155.11167974532478,None,0,False
John Mills,natural,332.48035269399134,None,0,False
Dirk Bogarde,cardiac,7.267815851581484,None,0,False
Stanley Baker,cancer,338.667444398238,None,0,False
Richard Todd,cancer,79.50363869477117,None,0,False
Jack Hawkins,cancer,170.782312557944,None,0,False
Stewart Granger,cancer,45.33977255420026,None,0,False
Alec Guinness,cancer,11.90739019514563,None,0,False
Eleanor Roosevelt,disease,198.53538759205352,None,0,False
Bess Truman,cardiac,325.00645141805524,None,0,False
Mamie Eisenhower,cardiac,232.65955686614663,None,0,False
Jacqueline Kennedy Onassis,cancer,124.99966558994501,None,0,False
Edward M Kennedy,cancer,332.3291551248434,None,0,False
Lady Bird Johnson,natural,270.30790429945574,None,0,False
Pat Nixon,cancer,355.5474337016088,None,0,False
Betty Ford,natural,17.99114215037238,None,0,False
Nancy Reagan,cardiac,103.8948372883199,Sirius,1,False
Barbara Bush,disease,77.43243730468318,None,0,False
Clementine Churchill,cardiac,11.926643132321509,None,0,False
Denis Thatcher,cancer,48.74601725526739,None,0,False
Konrad Adenauer,cardiac,284.559560312134,Vega,1,False
Willy Brandt,cancer,265.9865724580326,None,0,False
Helmut Schmidt,disease,270.8618766768051,None,0,False
Helmut Kohl,natural,13.004642896616396,None,0,False
Francois Mitterrand,cancer,212.4127629769344,None,0,False
Jacques Chirac,natural,247.0803570652452,None,0,False
Vaclav Havel,disease,192.0579795162232,None,0,False
Boris Yeltsin,cardiac,311.67593949573114,None,0,False
Mikhail Gorbachev,disease,340.9504594118773,None,0,False
Pope John XXIII,cancer,243.33806457814288,None,0,False
Pope Paul VI,cardiac,183.6457551091322,None,0,False
Pope John Paul I,cardiac,203.7485204725216,Spica,1,True
Pope Benedict XVI,natural,25.186279526521133,Algol,1,False
Billy Graham,natural,224.42186121093505,None,0,False
Oral Roberts,disease,303.711759411382,None,0,False
Jerry Falwell,cardiac,138.3392820654411,None,0,False
Pat Robertson,cardiac,1.137322647234985,None,0,False
Robert Schuller,cancer,172.85800153789535,None,0,False
Norman Vincent Peale,cardiac,70.00637283537071,Aldebaran,1,True
Fulton Sheen,cardiac,47.61354847674359,None,0,False
Wilt Chamberlain,cardiac,148.22583225360125,Regulus,1,True
Bill Russell,natural,323.09794479110826,None,0,False
Jerry West,natural,66.49086425803989,None,0,False
Elgin Baylor,natural,172.926169651224,None,0,False
John Havlicek,disease,18.501221668070386,None,0,False
George Mikan,disease,86.94022940477427,None,0,False
Dolph Schayes,cancer,58.24083336247474,None,0,False
Willis Reed,cardiac,93.28772716667716,None,0,False
Dave DeBusschere,cardiac,202.9724044531583,Spica,1,True
Pete Maravich,cardiac,90.22614121271619,None,0,False
Moses Malone,cardiac,2.0855098183180987,None,0,False
Darryl Dawkins,cardiac,291.0225021399928,None,0,False
Reggie Lewis,cardiac,238.9687733301167,None,0,False
Hank Gathers,cardiac,322.0705517577604,None,0,False
Len Bias,overdose,235.42090382446537,None,0,False
Maurice Stokes,disease,85.81609979351227,None,0,False
Jim Brown,natural,327.6646433808427,None,0,False
Gale Sayers,disease,68.200005406164,Aldebaran,1,True
Walter Payton,cancer,122.0002220402336,None,0,False
Ernie Davis,disease,261.5975823209578,None,0,False
Brian Piccolo,cancer,217.19205444041683,None,0,False
Korey Stringer,disease,47.516974283181455,None,0,False
Sean Taylor,homicide,11.191268061619297,None,0,False
Junior Seau,suicide,299.2517904545291,None,0,False
Dave Duerson,suicide,246.26932352233027,None,0,False
Andre Waters,suicide,349.4397053166413,None,0,False
Mike Webster,cardiac,357.83747442735387,None,0,False
Reggie White,cardiac,267.35636519662654,None,0,False
Derrick Thomas,accident,280.37907528958743,None,0,False
Jerome Brown,accident,315.47462037160324,None,0,False
Jack Tatum,cardiac,236.06694379292833,None,0,False
Lyle Alzado,cancer,13.405001530507592,None,0,False
Ken Stabler,cancer,273.35014132171233,None,0,False
Johnny Unitas,cardiac,46.46326634023473,None,0,False
Bart Starr,natural,288.5551806981026,None,0,False
Steve McNair,homicide,325.66888449715515,None,0,False
Aaron Hernandez,suicide,224.056834497197,None,0,False
Joe Frazier,cancer,291.17002521601813,None,0,False
Ken Norton,cardiac,136.02635348657907,None,0,False
Leon Spinks,cancer,108.87193875183073,None,0,False
Floyd Patterson,disease,283.2138132213704,None,0,False
Emile Griffith,disease,314.0174053369732,None,0,False
Alexis Arguello,suicide,29.36496861003851,None,0,False
Hector Camacho,homicide,62.83206518067573,None,0,False
Diego Corrales,accident,152.16931839923797,None,0,False
Arturo Gatti,homicide,25.616068479824367,Algol,1,False
Johnny Tapia,cardiac,324.09351818482065,None,0,False
Edwin Valero,suicide,251.2426585392041,Antares,1,True
Hank Aaron,natural,316.0109348301276,None,0,False
Ernie Banks,cardiac,310.66123160821337,None,0,False
Frank Robinson,disease,157.14851508231436,None,0,False
Harmon Killebrew,cancer,97.53591358033681,None,0,False
Billy Martin,accident,55.35120726723954,None,0,False
Casey Stengel,cancer,127.21563161627603,None,0,False
Leo Durocher,natural,123.75184029404656,None,0,False
Sparky Anderson,disease,333.1892678933775,None,0,False
Earl Weaver,cardiac,140.95808374745218,None,0,False
Don Zimmer,cardiac,296.4234463000546,None,0,False
Tommy Lasorda,cardiac,178.4789207120933,None,0,False
Roy Halladay,accident,53.56650705404755,None,0,False
Nick Adenhart,accident,151.0268365002477,Regulus,1,True
Cory Lidle,accident,1.9707317623890857,None,0,False
Arnold Palmer,cardiac,167.28179052011546,None,0,False
Sam Snead,natural,65.80387641965547,None,0,False
Ben Hogan,disease,140.33478071803424,None,0,False
Byron Nelson,natural,314.32891545956267,None,0,False
Gene Sarazen,disease,337.97679239711596,None,0,False
Bobby Jones,disease,355.9733732750072,None,0,False
Walter Hagen,cancer,270.15617246042535,None,0,False
Payne Stewart,accident,310.3518600885852,None,0,False
Seve Ballesteros,cancer,19.370583222668433,None,0,False
Bobby Locke,disease,237.61069731767807,None,0,False
Peter Thomson,disease,149.85193651145417,Regulus,1,True
Kel Nagle,natural,269.3515506936506,None,0,False
Billy Casper,cardiac,92.00843972188903,None,0,False
Ken Venturi,disease,53.688763642032576,None,0,False
